iso3,date,species,flua,fluCases
"""PRT""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",29
"""USA""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",303
"""NOR""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",149
"""NLD""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",24
"""MLT""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",7
"""LTU""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",142
"""KGZ""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",12
"""KAZ""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",11
"""ITA""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",9
"""ISR""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",4
"""IRL""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",45
"""ISL""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",72
"""HUN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",1
"""DEU""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",8
"""GEO""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",9
"""FRA""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",40
"""FIN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",2
"""DNK""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",21
"""HRV""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",26
"""BEL""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",2
"""BLR""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",3
"""ARM""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",2
"""ARE""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",26
"""TUN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",3
"""SAU""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",7
"""QAT""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",77
"""PAK""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",86
"""OMN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",5
"""LBN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",3
"""JOR""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",13
"""IRQ""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",61
"""EGY""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",114
"""BHR""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",13
"""AFG""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",12
"""PRY""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",8
"""MEX""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",13
"""ECU""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",1
"""DOM""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",1
"""COL""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",1
"""CHL""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",17
"""CAN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",157
"""BRA""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",6
"""ARG""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",33
"""UGA""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",2
"""MOZ""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",11
"""MUS""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",2
"""MDG""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",40
"""KEN""","""2022-11-21""","""Homo sapiens""","""Influenza A virus""",4
"""SGP""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""PHL""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",3
"""MYS""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",2
"""JPN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""CHN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",4
"""LKA""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",4
"""NPL""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",2
"""IND""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",2
"""BTN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",3
"""TUR""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",3
"""CHE""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""SWE""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",14
"""ESP""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",26
"""SVN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",12
"""PRT""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",14
"""USA""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",177
"""NOR""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",87
"""NLD""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",31
"""MLT""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",4
"""LTU""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",14
"""ITA""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",18
"""ISR""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",6
"""IRL""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",8
"""ISL""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",54
"""DEU""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",9
"""GEO""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",9
"""FRA""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",8
"""DNK""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",6
"""CZE""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",2
"""BLR""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",2
"""ARE""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",42
"""TUN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",5
"""SAU""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",6
"""QAT""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",147
"""PAK""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",19
"""OMN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",5
"""JOR""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",11
"""IRQ""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",81
"""EGY""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",48
"""BHR""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",14
"""AFG""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",15
"""PRY""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",8
"""PAN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""MEX""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",13
"""CHL""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",13
"""CAN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",97
"""BRA""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",4
"""ARG""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",56
"""ZMB""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""UGA""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""MOZ""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",16
"""MUS""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",1
"""MDG""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",14
"""KEN""","""2022-11-14""","""Homo sapiens""","""Influenza A virus""",11
"""PHL""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""MYS""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""AUS""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",3
"""TLS""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",1
"""LKA""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",4
"""NPL""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",4
"""BTN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",1
"""CHE""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""SWE""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",14
"""ESP""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",26
"""SVN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""SRB""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",1
"""PRT""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",21
"""NOR""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",93
"""USA""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",136
"""NLD""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",12
"""MLT""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",6
"""ISR""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""IRL""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",26
"""ISL""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",28
"""DEU""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",4
"""GEO""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",25
"""DNK""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",6
"""CZE""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",6
"""ARM""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""ARE""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",40
"""TUN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",1
"""SAU""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",24
"""QAT""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",201
"""PAK""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""OMN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",6
"""JOR""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",4
"""IRQ""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",40
"""EGY""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",28
"""BHR""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",10
"""AFG""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",12
"""PRY""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",8
"""PAN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",2
"""MEX""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",14
"""CHL""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",6
"""CAN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",68
"""BRA""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",7
"""ARG""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",50
"""MOZ""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",7
"""MDG""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",4
"""KEN""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",15
"""ETH""","""2022-11-07""","""Homo sapiens""","""Influenza A virus""",1
"""SGP""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""PHL""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",4
"""MYS""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",5
"""KHM""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",5
"""TLS""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""THA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""LKA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",3
"""NPL""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",4
"""IDN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""IND""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""SWE""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",10
"""ESP""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",13
"""SVN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""ROU""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",4
"""PRT""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",17
"""USA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",91
"""NOR""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",56
"""NLD""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",16
"""LTU""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",8
"""LVA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""KAZ""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""ISR""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""IRL""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",27
"""ISL""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",32
"""DEU""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""FRA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",12
"""FIN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",3
"""DNK""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",4
"""ARE""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",57
"""SAU""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",12
"""QAT""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",306
"""PAK""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""OMN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",13
"""JOR""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""IRQ""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""EGY""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",18
"""BHR""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",5
"""AFG""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",5
"""PER""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""PRY""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",6
"""MEX""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",5
"""COL""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""CHL""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",5
"""CAN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",50
"""BRA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",15
"""ARG""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",82
"""ZMB""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""UGA""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""MOZ""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",11
"""MUS""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""KEN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",13
"""GIN""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",1
"""ETH""","""2022-10-31""","""Homo sapiens""","""Influenza A virus""",2
"""SGP""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",1
"""MYS""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",7
"""CHN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""AUS""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""TLS""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",4
"""LKA""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""NPL""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",1
"""IDN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",5
"""IND""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",13
"""BTN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",3
"""SWE""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",10
"""ESP""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",14
"""SVN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""PRT""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",15
"""USA""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",70
"""NOR""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",42
"""NLD""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",18
"""LUX""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""LVA""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""IRL""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",14
"""ISL""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",16
"""DEU""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",3
"""FRA""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",1
"""FIN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""DNK""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",11
"""CZE""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""ARE""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",25
"""SAU""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",11
"""QAT""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",332
"""PAK""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""OMN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",23
"""MAR""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""JOR""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",3
"""EGY""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",10
"""BHR""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",36
"""AFG""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",5
"""PRY""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""PAN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",1
"""MEX""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",9
"""COL""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",1
"""CHL""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",10
"""CAN""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",23
"""BRA""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",15
"""ARG""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",98
"""ZMB""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",2
"""UGA""","""2022-10-24""","""Homo sapiens""","""Influenza A virus""",4
