yearMonth,country,species,monthlyCases
"""2022-2""","""NP""","""Corvus splendens""",15
"""2022-2""","""TG""","""Homo sapiens""",14
"""2022-2""","""CR""","""Homo sapiens""",14
"""2022-2""","""PL""","""Homo sapiens""",12
"""2022-2""","""SK""","""Homo sapiens""",12
"""2022-2""","""LT""","""Homo sapiens""",10
"""2022-2""","""CM""","""Homo sapiens""",10
"""2022-2""","""GE""","""Homo sapiens""",9
"""2022-2""","""MN""","""Homo sapiens""",9
"""2022-2""","""DO""","""Homo sapiens""",8
"""2022-2""","""CO""","""Homo sapiens""",7
"""2022-2""","""BZ""","""Homo sapiens""",6
"""2022-2""","""GH""","""Homo sapiens""",6
"""2022-2""","""ZM""","""Homo sapiens""",6
"""2022-2""","""ML""","""Homo sapiens""",6
"""2022-2""","""LB""","""Homo sapiens""",6
"""2022-2""","""SN""","""Homo sapiens""",6
"""2022-2""","""ZM""","""Homo sapiens""",6
"""2022-2""","""MQ""","""Homo sapiens""",6
"""2022-2""","""NE""","""Homo sapiens""",4
"""2022-2""","""SN""","""Homo sapiens""",4
"""2022-2""","""MA""","""Homo sapiens""",4
"""2022-2""","""KZ""","""Homo sapiens""",4
"""2022-2""","""BF""","""Homo sapiens""",4
"""2022-2""","""SA""","""Homo sapiens""",4
"""2022-2""","""BY""","""Homo sapiens""",4
"""2022-2""","""NE""","""Homo sapiens""",4
"""2022-2""","""DZ""","""Homo sapiens""",4
"""2022-2""","""ZA""","""Ciconia ciconia""",4
"""2022-2""","""GR""","""Homo sapiens""",3
"""2022-2""","""IN""","""Homo sapiens""",3
"""2022-2""","""JO""","""Homo sapiens""",3
"""2022-2""","""IN""","""Homo sapiens""",3
"""2022-2""","""BF""","""Homo sapiens""",2
"""2022-2""","""JP""","""Homo sapiens""",2
"""2022-2""","""OM""","""Homo sapiens""",2
"""2022-2""","""HN""","""Homo sapiens""",2
"""2022-2""","""LT""","""Cygnus olor""",2
"""2022-2""","""JE""","""Aves""",1
"""2022-2""","""MK""","""Phalacrocorax carbo""",1
"""2022-3""","""ML""","""Aves""",340000
"""2022-3""","""FR""","""Homo sapiens""",49038
"""2022-3""","""DK""","""Homo sapiens""",40704
"""2022-3""","""ZA""","""Homo sapiens""",36728
"""2022-3""","""CH""","""Homo sapiens""",35961
"""2022-3""","""RO""","""Aves""",34125
"""2022-3""","""FR""","""Homo sapiens""",24519
"""2022-3""","""PT""","""Homo sapiens""",21801
"""2022-3""","""AR""","""Homo sapiens""",21580
"""2022-3""","""IT""","""Homo sapiens""",17795
"""2022-3""","""ZW""","""Homo sapiens""",16346
"""2022-3""","""NL""","""Homo sapiens""",16258
"""2022-3""","""CN""","""Homo sapiens""",15993
"""2022-3""","""US""","""Homo sapiens""",15941
"""2022-3""","""CH""","""Homo sapiens""",14076
"""2022-3""","""ZA""","""Homo sapiens""",13720
"""2022-3""","""ES""","""Homo sapiens""",12144
"""2022-3""","""DK""","""Homo sapiens""",10968
"""2022-3""","""PT""","""Homo sapiens""",9192
"""2022-3""","""NL""","""Homo sapiens""",8226
"""2022-3""","""ZW""","""Homo sapiens""",8173
"""2022-3""","""US""","""Homo sapiens""",7989
"""2022-3""","""NO""","""Homo sapiens""",7738
"""2022-3""","""ES""","""Homo sapiens""",5942
"""2022-3""","""HR""","""Homo sapiens""",5895
"""2022-3""","""NO""","""Homo sapiens""",3862
"""2022-3""","""RO""","""Homo sapiens""",3246
"""2022-3""","""HU""","""Homo sapiens""",2850
"""2022-3""","""SE""","""Homo sapiens""",2703
"""2022-3""","""BD""","""Homo sapiens""",2335
"""2022-3""","""SI""","""Homo sapiens""",2172
"""2022-3""","""CA""","""Homo sapiens""",1164
"""2022-3""","""AT""","""Homo sapiens""",1143
"""2022-3""","""SE""","""Homo sapiens""",1068
"""2022-3""","""IT""","""Homo sapiens""",1005
"""2022-3""","""IS""","""Homo sapiens""",938
"""2022-3""","""RS""","""Homo sapiens""",906
"""2022-3""","""CZ""","""Homo sapiens""",849
"""2022-3""","""PH""","""Aves""",766
"""2022-3""","""LU""","""Homo sapiens""",744
"""2022-3""","""BE""","""Homo sapiens""",720
"""2022-3""","""MX""","""Homo sapiens""",594
"""2022-3""","""IE""","""Homo sapiens""",530
"""2022-3""","""CA""","""Homo sapiens""",530
"""2022-3""","""NI""","""Homo sapiens""",528
"""2022-3""","""RO""","""Homo sapiens""",519
"""2022-3""","""BE""","""Homo sapiens""",495
"""2022-3""","""CL""","""Homo sapiens""",494
"""2022-3""","""IS""","""Homo sapiens""",476
"""2022-3""","""PE""","""Homo sapiens""",454
"""2022-3""","""PL""","""Homo sapiens""",420
"""2022-3""","""ME""","""Homo sapiens""",420
"""2022-3""","""BD""","""Homo sapiens""",335
"""2022-3""","""AU""","""Homo sapiens""",332
"""2022-3""","""PH""","""Homo sapiens""",297
"""2022-3""","""FJ""","""Homo sapiens""",291
"""2022-3""","""UG""","""Homo sapiens""",288
"""2022-3""","""MN""","""Homo sapiens""",267
"""2022-3""","""DE""","""Homo sapiens""",264
"""2022-3""","""AT""","""Homo sapiens""",264
"""2022-3""","""BG""","""Homo sapiens""",261
"""2022-3""","""QA""","""Homo sapiens""",232
"""2022-3""","""TL""","""Homo sapiens""",228
"""2022-3""","""MY""","""Homo sapiens""",219
"""2022-3""","""BE""","""Aves""",193
"""2022-3""","""TN""","""Homo sapiens""",168
"""2022-3""","""UG""","""Homo sapiens""",168
"""2022-3""","""CR""","""Homo sapiens""",150
"""2022-3""","""PY""","""Homo sapiens""",144
"""2022-3""","""MZ""","""Homo sapiens""",124
"""2022-3""","""MG""","""Homo sapiens""",123
"""2022-3""","""EC""","""Homo sapiens""",117
"""2022-3""","""PK""","""Homo sapiens""",116
"""2022-3""","""RS""","""Homo sapiens""",114
"""2022-3""","""ET""","""Homo sapiens""",112
"""2022-3""","""GE""","""Homo sapiens""",111
"""2022-3""","""MX""","""Homo sapiens""",98
"""2022-3""","""TG""","""Homo sapiens""",96
"""2022-3""","""AL""","""Homo sapiens""",96
"""2022-3""","""ZA""","""Aves""",89
"""2022-3""","""LT""","""Homo sapiens""",88
"""2022-3""","""GR""","""Homo sapiens""",87
"""2022-3""","""LU""","""Homo sapiens""",87
"""2022-3""","""LV""","""Homo sapiens""",81
"""2022-3""","""EG""","""Homo sapiens""",74
"""2022-3""","""EE""","""Homo sapiens""",68
"""2022-3""","""DE""","""Homo sapiens""",66
"""2022-3""","""MZ""","""Homo sapiens""",64
"""2022-3""","""BR""","""Homo sapiens""",63
"""2022-3""","""PH""","""Homo sapiens""",49
"""2022-3""","""TG""","""Homo sapiens""",48
"""2022-3""","""SV""","""Homo sapiens""",42
"""2022-3""","""QA""","""Homo sapiens""",40
"""2022-3""","""ZM""","""Homo sapiens""",36
"""2022-3""","""DO""","""Homo sapiens""",34
"""2022-3""","""EG""","""Homo sapiens""",28
"""2022-3""","""TN""","""Homo sapiens""",24
"""2022-3""","""UY""","""Homo sapiens""",24
"""2022-3""","""PA""","""Homo sapiens""",20
"""2022-3""","""SK""","""Homo sapiens""",18
"""2022-3""","""ZM""","""Homo sapiens""",18
"""2022-3""","""EC""","""Homo sapiens""",18
"""2022-3""","""IL""","""Homo sapiens""",15
"""2022-3""","""KE""","""Homo sapiens""",12
"""2022-3""","""IN""","""Homo sapiens""",12
"""2022-3""","""TR""","""Homo sapiens""",10
"""2022-3""","""SG""","""Homo sapiens""",9
"""2022-3""","""CO""","""Homo sapiens""",8
"""2022-3""","""BZ""","""Homo sapiens""",8
"""2022-3""","""SA""","""Homo sapiens""",6
"""2022-3""","""UA""","""Homo sapiens""",6
"""2022-3""","""GF""","""Homo sapiens""",6
"""2022-3""","""CM""","""Homo sapiens""",4
"""2022-3""","""ML""","""Homo sapiens""",4
"""2022-3""","""JO""","""Homo sapiens""",3
"""2022-3""","""SR""","""Homo sapiens""",3
"""2022-3""","""LB""","""Homo sapiens""",3
"""2022-3""","""MV""","""Homo sapiens""",3
"""2022-3""","""AL""","""Pelecanus crispus""",3
"""2022-3""","""AE""","""Homo sapiens""",2
"""2022-3""","""BF""","""Homo sapiens""",2
"""2022-3""","""FI""","""Homo sapiens""",2
"""2022-3""","""AE""","""Homo sapiens""",2
"""2022-3""","""SN""","""Homo sapiens""",2
"""2022-3""","""MR""","""Homo sapiens""",2
"""2022-3""","""GH""","""Homo sapiens""",2
"""2022-3""","""JP""","""Vulpes vulpes""",1
"""2022-3""","""ZA""","""Sterna hirundo""",1
"""2022-4""","""GN""","""Aves""",72747
"""2022-4""","""HU""","""Aves""",36062
"""2022-4""","""FR""","""Homo sapiens""",31326
"""2022-4""","""US""","""Homo sapiens""",21715
"""2022-4""","""ZA""","""Homo sapiens""",20017
"""2022-4""","""NL""","""Homo sapiens""",19386
"""2022-4""","""DK""","""Homo sapiens""",18982
"""2022-4""","""PT""","""Homo sapiens""",17622
"""2022-4""","""CH""","""Homo sapiens""",16812
"""2022-4""","""FR""","""Homo sapiens""",15708
"""2022-4""","""GA""","""Aves""",15500
"""2022-4""","""AR""","""Homo sapiens""",15108
"""2022-4""","""CA""","""Homo sapiens""",14316
"""2022-4""","""NO""","""Homo sapiens""",11756
"""2022-4""","""IT""","""Homo sapiens""",11118
"""2022-4""","""US""","""Homo sapiens""",10760
"""2022-4""","""ZW""","""Homo sapiens""",10494
"""2022-4""","""NL""","""Homo sapiens""",9794
"""2022-4""","""SE""","""Homo sapiens""",9459
"""2022-4""","""ES""","""Homo sapiens""",7956
"""2022-4""","""ZA""","""Homo sapiens""",7903
"""2022-4""","""CH""","""Homo sapiens""",7743
"""2022-4""","""NO""","""Homo sapiens""",5863
"""2022-4""","""CA""","""Homo sapiens""",5560
"""2022-4""","""ZW""","""Homo sapiens""",5236
"""2022-4""","""DK""","""Homo sapiens""",5106
"""2022-4""","""PT""","""Homo sapiens""",4608
"""2022-4""","""CN""","""Homo sapiens""",3474
"""2022-4""","""ES""","""Homo sapiens""",2900
"""2022-4""","""SE""","""Homo sapiens""",2391
"""2022-4""","""HR""","""Homo sapiens""",2382
"""2022-4""","""RO""","""Homo sapiens""",2070
"""2022-4""","""CZ""","""Homo sapiens""",2016
"""2022-4""","""AU""","""Homo sapiens""",1432
"""2022-4""","""QA""","""Homo sapiens""",1352
"""2022-4""","""SI""","""Homo sapiens""",1192
"""2022-4""","""BD""","""Homo sapiens""",1188
"""2022-4""","""IT""","""Homo sapiens""",1188
"""2022-4""","""AT""","""Homo sapiens""",1185
"""2022-4""","""CL""","""Homo sapiens""",1096
"""2022-4""","""PL""","""Homo sapiens""",981
"""2022-4""","""PE""","""Homo sapiens""",926
"""2022-4""","""MN""","""Homo sapiens""",918
"""2022-4""","""CN""","""Homo sapiens""",906
"""2022-4""","""HU""","""Homo sapiens""",753
"""2022-4""","""QA""","""Homo sapiens""",676
"""2022-4""","""IS""","""Homo sapiens""",594
"""2022-4""","""LU""","""Homo sapiens""",507
"""2022-4""","""RO""","""Homo sapiens""",504
"""2022-4""","""AU""","""Homo sapiens""",478
"""2022-4""","""RS""","""Homo sapiens""",414
"""2022-4""","""BD""","""Homo sapiens""",396
"""2022-4""","""DE""","""Homo sapiens""",388
"""2022-4""","""MX""","""Homo sapiens""",362
"""2022-4""","""RS""","""Homo sapiens""",351
"""2022-4""","""GE""","""Homo sapiens""",348
"""2022-4""","""PY""","""Homo sapiens""",343
"""2022-4""","""MY""","""Homo sapiens""",309
"""2022-4""","""EG""","""Homo sapiens""",300
"""2022-4""","""LT""","""Homo sapiens""",292
"""2022-4""","""CR""","""Homo sapiens""",232
"""2022-4""","""LV""","""Homo sapiens""",213
"""2022-4""","""CZ""","""Homo sapiens""",183
"""2022-4""","""PH""","""Homo sapiens""",181
"""2022-4""","""NI""","""Homo sapiens""",171
"""2022-4""","""EE""","""Homo sapiens""",168
"""2022-4""","""FI""","""Homo sapiens""",148
"""2022-4""","""DE""","""Homo sapiens""",146
"""2022-4""","""TL""","""Homo sapiens""",136
"""2022-4""","""IE""","""Homo sapiens""",132
"""2022-4""","""UG""","""Homo sapiens""",130
"""2022-4""","""UG""","""Homo sapiens""",130
"""2022-4""","""BH""","""Homo sapiens""",128
"""2022-4""","""MG""","""Homo sapiens""",126
"""2022-4""","""ME""","""Homo sapiens""",96
"""2022-4""","""TG""","""Homo sapiens""",94
"""2022-4""","""ET""","""Homo sapiens""",88
"""2022-4""","""BH""","""Homo sapiens""",70
"""2022-4""","""ZM""","""Homo sapiens""",62
"""2022-4""","""IS""","""Homo sapiens""",60
"""2022-4""","""ZM""","""Homo sapiens""",60
"""2022-4""","""PK""","""Homo sapiens""",58
"""2022-4""","""UY""","""Homo sapiens""",58
"""2022-4""","""SK""","""Homo sapiens""",57
"""2022-4""","""EC""","""Homo sapiens""",57
"""2022-4""","""CO""","""Homo sapiens""",46
"""2022-4""","""FI""","""Homo sapiens""",44
"""2022-4""","""BR""","""Homo sapiens""",36
"""2022-4""","""SV""","""Homo sapiens""",34
"""2022-4""","""GH""","""Homo sapiens""",34
"""2022-4""","""IN""","""Homo sapiens""",33
"""2022-4""","""HU""","""Homo sapiens""",33
"""2022-4""","""IE""","""Homo sapiens""",32
"""2022-4""","""MZ""","""Homo sapiens""",32
"""2022-4""","""SA""","""Homo sapiens""",28
"""2022-4""","""IN""","""Homo sapiens""",27
"""2022-4""","""BE""","""Homo sapiens""",24
"""2022-4""","""IL""","""Homo sapiens""",21
"""2022-4""","""TN""","""Homo sapiens""",21
"""2022-4""","""BG""","""Homo sapiens""",21
"""2022-4""","""PA""","""Homo sapiens""",20
"""2022-4""","""CA""","""Vulpes vulpes""",20
"""2022-4""","""JO""","""Homo sapiens""",18
"""2022-4""","""SA""","""Homo sapiens""",18
"""2022-4""","""BE""","""Homo sapiens""",18
"""2022-4""","""US""","""Vulpes vulpes""",17
"""2022-4""","""BT""","""Homo sapiens""",16
"""2022-4""","""SN""","""Homo sapiens""",10
"""2022-4""","""ME""","""Pelecanus crispus""",10
"""2022-4""","""PH""","""Aves""",10
"""2022-4""","""GR""","""Homo sapiens""",9
"""2022-4""","""KE""","""Homo sapiens""",9
"""2022-4""","""TR""","""Homo sapiens""",8
"""2022-4""","""BZ""","""Homo sapiens""",8
"""2022-4""","""MU""","""Homo sapiens""",8
"""2022-4""","""AE""","""Homo sapiens""",6
"""2022-4""","""LB""","""Homo sapiens""",6
"""2022-4""","""HT""","""Homo sapiens""",6
"""2022-4""","""FJ""","""Homo sapiens""",6
"""2022-4""","""AL""","""Homo sapiens""",6
"""2022-4""","""SS""","""Homo sapiens""",6
"""2022-4""","""CA""","""Mephitis mephitis""",5
"""2022-4""","""DO""","""Homo sapiens""",4
"""2022-4""","""NA""","""Homo sapiens""",4
"""2022-4""","""OM""","""Homo sapiens""",4
"""2022-4""","""SG""","""Homo sapiens""",3
"""2022-4""","""TH""","""Homo sapiens""",3
"""2022-4""","""LT""","""Ciconia ciconia""",3
"""2022-4""","""TN""","""Homo sapiens""",3
"""2022-4""","""UA""","""Homo sapiens""",2
"""2022-4""","""BF""","""Homo sapiens""",2
"""2022-4""","""CM""","""Homo sapiens""",2
"""2022-4""","""BF""","""Homo sapiens""",2
"""2022-4""","""DE""","""Vulpes vulpes""",2
"""2022-4""","""US""","""Puma""",1
"""2022-4""","""US""","""Pekania pennanti""",1
"""2022-4""","""US""","""Lynx rufus""",1
"""2022-4""","""CA""","""Neogale vison""",1
"""2022-4""","""RU""","""Corvus corone""",1
"""2022-4""","""JP""","""Nyctereutes procyonoides""",1
"""2022-4""","""LT""","""Anas platyrhynchos""",1
"""2022-5""","""HU""","""Aves""",54382
"""2022-5""","""GN""","""Aves""",44338
"""2022-5""","""CA""","""Homo sapiens""",34984
"""2022-5""","""CA""","""Homo sapiens""",17492
"""2022-5""","""AU""","""Homo sapiens""",12924
"""2022-5""","""PT""","""Homo sapiens""",7866
"""2022-5""","""ES""","""Homo sapiens""",7288
"""2022-5""","""US""","""Homo sapiens""",7104
"""2022-5""","""SE""","""Homo sapiens""",7014
"""2022-5""","""AR""","""Homo sapiens""",6932
"""2022-5""","""CN""","""Homo sapiens""",6486
"""2022-5""","""AU""","""Homo sapiens""",6462
"""2022-5""","""CL""","""Homo sapiens""",5464
"""2022-5""","""NO""","""Homo sapiens""",4776
"""2022-5""","""NL""","""Homo sapiens""",4192
"""2022-5""","""IT""","""Homo sapiens""",3871
"""2022-5""","""QA""","""Homo sapiens""",3784
"""2022-5""","""FR""","""Homo sapiens""",2874
"""2022-5""","""US""","""Homo sapiens""",2679
"""2022-5""","""ZA""","""Homo sapiens""",2481
"""2022-5""","""NL""","""Homo sapiens""",2120
"""2022-5""","""QA""","""Homo sapiens""",1892
"""2022-5""","""SE""","""Homo sapiens""",1812
"""2022-5""","""NO""","""Homo sapiens""",1619
"""2022-5""","""GH""","""Homo sapiens""",1578
"""2022-5""","""CH""","""Homo sapiens""",1575
"""2022-5""","""FR""","""Homo sapiens""",1410
"""2022-5""","""MX""","""Homo sapiens""",1408
"""2022-5""","""PE""","""Homo sapiens""",1398
"""2022-5""","""PT""","""Homo sapiens""",1278
"""2022-5""","""DK""","""Homo sapiens""",1270
"""2022-5""","""ZA""","""Homo sapiens""",1203
"""2022-5""","""ES""","""Homo sapiens""",1106
"""2022-5""","""ZW""","""Homo sapiens""",958
"""2022-5""","""PY""","""Homo sapiens""",913
"""2022-5""","""BH""","""Homo sapiens""",764
"""2022-5""","""PH""","""Homo sapiens""",708
"""2022-5""","""MY""","""Homo sapiens""",645
"""2022-5""","""NI""","""Homo sapiens""",576
"""2022-5""","""CZ""","""Homo sapiens""",501
"""2022-5""","""DE""","""Homo sapiens""",494
"""2022-5""","""GH""","""Homo sapiens""",472
"""2022-5""","""ZW""","""Homo sapiens""",470
"""2022-5""","""MD""","""Aves""",454
"""2022-5""","""CH""","""Homo sapiens""",414
"""2022-5""","""LV""","""Homo sapiens""",384
"""2022-5""","""EG""","""Homo sapiens""",354
"""2022-5""","""MN""","""Homo sapiens""",318
"""2022-5""","""DK""","""Homo sapiens""",314
"""2022-5""","""PL""","""Homo sapiens""",306
"""2022-5""","""RU""","""Ichthyaetus ichthyaetus""",300
"""2022-5""","""GA""","""Homo sapiens""",272
"""2022-5""","""BH""","""Homo sapiens""",260
"""2022-5""","""SA""","""Homo sapiens""",244
"""2022-5""","""IN""","""Homo sapiens""",237
"""2022-5""","""IN""","""Homo sapiens""",237
"""2022-5""","""KE""","""Homo sapiens""",213
"""2022-5""","""RO""","""Homo sapiens""",186
"""2022-5""","""DE""","""Homo sapiens""",182
"""2022-5""","""ET""","""Homo sapiens""",172
"""2022-5""","""TL""","""Homo sapiens""",168
"""2022-5""","""GE""","""Homo sapiens""",165
"""2022-5""","""HR""","""Homo sapiens""",159
"""2022-5""","""UY""","""Homo sapiens""",156
"""2022-5""","""BD""","""Homo sapiens""",139
"""2022-5""","""BR""","""Homo sapiens""",129
"""2022-5""","""MU""","""Homo sapiens""",114
"""2022-5""","""LU""","""Homo sapiens""",108
"""2022-5""","""CO""","""Homo sapiens""",105
"""2022-5""","""LK""","""Homo sapiens""",100
"""2022-5""","""SN""","""Homo sapiens""",100
"""2022-5""","""MU""","""Homo sapiens""",100
"""2022-5""","""UG""","""Homo sapiens""",92
"""2022-5""","""EE""","""Homo sapiens""",86
"""2022-5""","""JO""","""Homo sapiens""",84
"""2022-5""","""ZM""","""Homo sapiens""",80
"""2022-5""","""SA""","""Homo sapiens""",78
"""2022-5""","""PA""","""Homo sapiens""",76
"""2022-5""","""SI""","""Homo sapiens""",74
"""2022-5""","""EC""","""Homo sapiens""",72
"""2022-5""","""IS""","""Homo sapiens""",68
"""2022-5""","""SV""","""Homo sapiens""",66
"""2022-5""","""BZ""","""Homo sapiens""",64
"""2022-5""","""FI""","""Homo sapiens""",62
"""2022-5""","""ZM""","""Homo sapiens""",60
"""2022-5""","""RU""","""Aves""",60
"""2022-5""","""CR""","""Homo sapiens""",58
"""2022-5""","""MG""","""Homo sapiens""",57
"""2022-5""","""TG""","""Homo sapiens""",48
"""2022-5""","""PK""","""Homo sapiens""",48
"""2022-5""","""SK""","""Aves""",47
"""2022-5""","""SK""","""Homo sapiens""",45
"""2022-5""","""AE""","""Homo sapiens""",38
"""2022-5""","""NA""","""Homo sapiens""",36
"""2022-5""","""CM""","""Homo sapiens""",30
"""2022-5""","""ET""","""Homo sapiens""",30
"""2022-5""","""GT""","""Homo sapiens""",28
"""2022-5""","""US""","""Vulpes vulpes""",28
"""2022-5""","""CA""","""Mephitis mephitis""",28
"""2022-5""","""RU""","""Pelecanus crispus""",26
"""2022-5""","""HU""","""Homo sapiens""",24
"""2022-5""","""CA""","""Vulpes vulpes""",22
"""2022-5""","""RS""","""Homo sapiens""",21
"""2022-5""","""OM""","""Homo sapiens""",18
"""2022-5""","""MV""","""Homo sapiens""",18
"""2022-5""","""IE""","""Homo sapiens""",18
"""2022-5""","""TW""","""Chlidonias hybrida""",18
"""2022-5""","""NA""","""Homo sapiens""",16
"""2022-5""","""SG""","""Homo sapiens""",15
"""2022-5""","""TH""","""Homo sapiens""",15
"""2022-5""","""HR""","""Aves""",14
"""2022-5""","""ZA""","""Aves""",12
"""2022-5""","""RS""","""Homo sapiens""",12
"""2022-5""","""PH""","""Aves""",11
"""2022-5""","""LT""","""Homo sapiens""",10
"""2022-5""","""IE""","""Homo sapiens""",10
"""2022-5""","""NG""","""Homo sapiens""",9
"""2022-5""","""FO""","""Stercorarius skua""",8
"""2022-5""","""RS""","""Aves""",7
"""2022-5""","""BT""","""Homo sapiens""",6
"""2022-5""","""MR""","""Homo sapiens""",6
"""2022-5""","""IL""","""Homo sapiens""",6
"""2022-5""","""GR""","""Homo sapiens""",6
"""2022-5""","""SR""","""Homo sapiens""",6
"""2022-5""","""AE""","""Homo sapiens""",6
"""2022-5""","""BE""","""Homo sapiens""",3
"""2022-5""","""BG""","""Homo sapiens""",3
"""2022-5""","""TN""","""Homo sapiens""",3
"""2022-5""","""LB""","""Homo sapiens""",3
"""2022-5""","""HN""","""Homo sapiens""",2
"""2022-5""","""BF""","""Homo sapiens""",2
"""2022-5""","""NP""","""Homo sapiens""",2
"""2022-5""","""TR""","""Homo sapiens""",2
"""2022-5""","""US""","""Didelphis virginiana""",2
