yearMonth,country,species,class,monthlyCases
"""2022-10""","""CZ""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""HR""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""UA""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""SE""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""NL""","""Homo sapiens""","""Mammalia""",0
"""2022-3""","""FR""","""Homo sapiens""","""Mammalia""",49038
"""2022-3""","""DK""","""Homo sapiens""","""Mammalia""",40704
"""2022-3""","""ZA""","""Homo sapiens""","""Mammalia""",36728
"""2022-3""","""CH""","""Homo sapiens""","""Mammalia""",35961
"""2022-10""","""IE""","""Homo sapiens""","""Mammalia""",0
"""2022-3""","""FR""","""Homo sapiens""","""Mammalia""",24519
"""2022-3""","""PT""","""Homo sapiens""","""Mammalia""",21801
"""2022-3""","""AR""","""Homo sapiens""","""Mammalia""",21580
"""2022-3""","""IT""","""Homo sapiens""","""Mammalia""",17795
"""2022-3""","""ZW""","""Homo sapiens""","""Mammalia""",16346
"""2022-3""","""NL""","""Homo sapiens""","""Mammalia""",16258
"""2022-3""","""CN""","""Homo sapiens""","""Mammalia""",15993
"""2022-3""","""US""","""Homo sapiens""","""Mammalia""",15941
"""2022-3""","""CH""","""Homo sapiens""","""Mammalia""",14076
"""2022-3""","""ZA""","""Homo sapiens""","""Mammalia""",13720
"""2022-3""","""ES""","""Homo sapiens""","""Mammalia""",12144
"""2022-3""","""DK""","""Homo sapiens""","""Mammalia""",10968
"""2022-3""","""PT""","""Homo sapiens""","""Mammalia""",9192
"""2022-3""","""NL""","""Homo sapiens""","""Mammalia""",8226
"""2022-3""","""ZW""","""Homo sapiens""","""Mammalia""",8173
"""2022-3""","""US""","""Homo sapiens""","""Mammalia""",7989
"""2022-3""","""NO""","""Homo sapiens""","""Mammalia""",7738
"""2022-3""","""ES""","""Homo sapiens""","""Mammalia""",5942
"""2022-3""","""HR""","""Homo sapiens""","""Mammalia""",5895
"""2022-3""","""NO""","""Homo sapiens""","""Mammalia""",3862
"""2022-3""","""RO""","""Homo sapiens""","""Mammalia""",3246
"""2022-3""","""HU""","""Homo sapiens""","""Mammalia""",2850
"""2022-3""","""SE""","""Homo sapiens""","""Mammalia""",2703
"""2022-3""","""BD""","""Homo sapiens""","""Mammalia""",2335
"""2022-3""","""SI""","""Homo sapiens""","""Mammalia""",2172
"""2022-3""","""CA""","""Homo sapiens""","""Mammalia""",1164
"""2022-3""","""AT""","""Homo sapiens""","""Mammalia""",1143
"""2022-3""","""SE""","""Homo sapiens""","""Mammalia""",1068
"""2022-3""","""IT""","""Homo sapiens""","""Mammalia""",1005
"""2022-3""","""IS""","""Homo sapiens""","""Mammalia""",938
"""2022-3""","""RS""","""Homo sapiens""","""Mammalia""",906
"""2022-3""","""CZ""","""Homo sapiens""","""Mammalia""",849
"""2022-10""","""EE""","""Homo sapiens""","""Mammalia""",0
"""2022-3""","""LU""","""Homo sapiens""","""Mammalia""",744
"""2022-3""","""BE""","""Homo sapiens""","""Mammalia""",720
"""2022-3""","""MX""","""Homo sapiens""","""Mammalia""",594
"""2022-3""","""IE""","""Homo sapiens""","""Mammalia""",530
"""2022-3""","""CA""","""Homo sapiens""","""Mammalia""",530
"""2022-3""","""NI""","""Homo sapiens""","""Mammalia""",528
"""2022-3""","""RO""","""Homo sapiens""","""Mammalia""",519
"""2022-3""","""BE""","""Homo sapiens""","""Mammalia""",495
"""2022-3""","""CL""","""Homo sapiens""","""Mammalia""",494
"""2022-3""","""IS""","""Homo sapiens""","""Mammalia""",476
"""2022-3""","""PE""","""Homo sapiens""","""Mammalia""",454
"""2022-3""","""PL""","""Homo sapiens""","""Mammalia""",420
"""2022-3""","""ME""","""Homo sapiens""","""Mammalia""",420
"""2022-3""","""BD""","""Homo sapiens""","""Mammalia""",335
"""2022-3""","""AU""","""Homo sapiens""","""Mammalia""",332
"""2022-3""","""PH""","""Homo sapiens""","""Mammalia""",297
"""2022-3""","""FJ""","""Homo sapiens""","""Mammalia""",291
"""2022-3""","""UG""","""Homo sapiens""","""Mammalia""",288
"""2022-3""","""MN""","""Homo sapiens""","""Mammalia""",267
"""2022-3""","""DE""","""Homo sapiens""","""Mammalia""",264
"""2022-3""","""AT""","""Homo sapiens""","""Mammalia""",264
"""2022-3""","""BG""","""Homo sapiens""","""Mammalia""",261
"""2022-3""","""QA""","""Homo sapiens""","""Mammalia""",232
"""2022-3""","""TL""","""Homo sapiens""","""Mammalia""",228
"""2022-3""","""MY""","""Homo sapiens""","""Mammalia""",219
"""2022-10""","""AL""","""Homo sapiens""","""Mammalia""",0
"""2022-3""","""TN""","""Homo sapiens""","""Mammalia""",168
"""2022-3""","""UG""","""Homo sapiens""","""Mammalia""",168
"""2022-3""","""CR""","""Homo sapiens""","""Mammalia""",150
"""2022-3""","""PY""","""Homo sapiens""","""Mammalia""",144
"""2022-3""","""MZ""","""Homo sapiens""","""Mammalia""",124
"""2022-3""","""MG""","""Homo sapiens""","""Mammalia""",123
"""2022-3""","""EC""","""Homo sapiens""","""Mammalia""",117
"""2022-3""","""PK""","""Homo sapiens""","""Mammalia""",116
"""2022-3""","""RS""","""Homo sapiens""","""Mammalia""",114
"""2022-3""","""ET""","""Homo sapiens""","""Mammalia""",112
"""2022-3""","""GE""","""Homo sapiens""","""Mammalia""",111
"""2022-3""","""MX""","""Homo sapiens""","""Mammalia""",98
"""2022-3""","""TG""","""Homo sapiens""","""Mammalia""",96
"""2022-3""","""AL""","""Homo sapiens""","""Mammalia""",96
"""2022-10""","""UY""","""Homo sapiens""","""Mammalia""",0
"""2022-3""","""LT""","""Homo sapiens""","""Mammalia""",88
"""2022-3""","""GR""","""Homo sapiens""","""Mammalia""",87
"""2022-3""","""LU""","""Homo sapiens""","""Mammalia""",87
"""2022-3""","""LV""","""Homo sapiens""","""Mammalia""",81
"""2022-3""","""EG""","""Homo sapiens""","""Mammalia""",74
"""2022-3""","""EE""","""Homo sapiens""","""Mammalia""",68
"""2022-3""","""DE""","""Homo sapiens""","""Mammalia""",66
"""2022-3""","""MZ""","""Homo sapiens""","""Mammalia""",64
"""2022-3""","""BR""","""Homo sapiens""","""Mammalia""",63
"""2022-3""","""PH""","""Homo sapiens""","""Mammalia""",49
"""2022-3""","""TG""","""Homo sapiens""","""Mammalia""",48
"""2022-3""","""SV""","""Homo sapiens""","""Mammalia""",42
"""2022-3""","""QA""","""Homo sapiens""","""Mammalia""",40
"""2022-3""","""ZM""","""Homo sapiens""","""Mammalia""",36
"""2022-3""","""DO""","""Homo sapiens""","""Mammalia""",34
"""2022-3""","""EG""","""Homo sapiens""","""Mammalia""",28
"""2022-3""","""TN""","""Homo sapiens""","""Mammalia""",24
"""2022-3""","""UY""","""Homo sapiens""","""Mammalia""",24
"""2022-3""","""PA""","""Homo sapiens""","""Mammalia""",20
"""2022-3""","""ZM""","""Homo sapiens""","""Mammalia""",18
"""2022-3""","""SK""","""Homo sapiens""","""Mammalia""",18
"""2022-3""","""EC""","""Homo sapiens""","""Mammalia""",18
"""2022-3""","""IL""","""Homo sapiens""","""Mammalia""",15
"""2022-3""","""IN""","""Homo sapiens""","""Mammalia""",12
"""2022-3""","""KE""","""Homo sapiens""","""Mammalia""",12
"""2022-3""","""TR""","""Homo sapiens""","""Mammalia""",10
"""2022-3""","""SG""","""Homo sapiens""","""Mammalia""",9
"""2022-3""","""CO""","""Homo sapiens""","""Mammalia""",8
"""2022-3""","""BZ""","""Homo sapiens""","""Mammalia""",8
"""2022-3""","""SA""","""Homo sapiens""","""Mammalia""",6
"""2022-3""","""UA""","""Homo sapiens""","""Mammalia""",6
"""2022-3""","""GF""","""Homo sapiens""","""Mammalia""",6
"""2022-3""","""CM""","""Homo sapiens""","""Mammalia""",4
"""2022-3""","""ML""","""Homo sapiens""","""Mammalia""",4
"""2022-3""","""LB""","""Homo sapiens""","""Mammalia""",3
"""2022-3""","""MV""","""Homo sapiens""","""Mammalia""",3
"""2022-3""","""JO""","""Homo sapiens""","""Mammalia""",3
"""2022-3""","""SR""","""Homo sapiens""","""Mammalia""",3
"""2022-3""","""AL""","""Pelecanus crispus""","""Aves""",3
"""2022-3""","""AE""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""BF""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""FI""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""AE""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""SN""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""MR""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""GH""","""Homo sapiens""","""Mammalia""",2
"""2022-3""","""JP""","""Vulpes vulpes""","""Mammalia""",1
"""2022-3""","""ZA""","""Sterna hirundo""","""Aves""",1
"""2022-10""","""CH""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""FI""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""BE""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""CR""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""CO""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""TJ""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""IL""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""TL""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""SI""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""RO""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""NO""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""US""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""LT""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""LV""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""IS""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""ZA""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""DK""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""SE""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""NL""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""IE""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""FI""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""CZ""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""MT""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""UA""","""Homo sapiens""","""Mammalia""",0
"""2022-10""","""BE""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""RO""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""MT""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""IS""","""Homo sapiens""","""Mammalia""",0
"""2022-4""","""FR""","""Homo sapiens""","""Mammalia""",31326
"""2022-4""","""US""","""Homo sapiens""","""Mammalia""",21715
"""2022-4""","""ZA""","""Homo sapiens""","""Mammalia""",20017
"""2022-4""","""NL""","""Homo sapiens""","""Mammalia""",19386
"""2022-4""","""DK""","""Homo sapiens""","""Mammalia""",18982
"""2022-4""","""PT""","""Homo sapiens""","""Mammalia""",17622
"""2022-4""","""CH""","""Homo sapiens""","""Mammalia""",16812
"""2022-4""","""FR""","""Homo sapiens""","""Mammalia""",15708
"""2022-11""","""HR""","""Homo sapiens""","""Mammalia""",0
"""2022-4""","""AR""","""Homo sapiens""","""Mammalia""",15108
"""2022-4""","""CA""","""Homo sapiens""","""Mammalia""",14316
"""2022-4""","""NO""","""Homo sapiens""","""Mammalia""",11756
"""2022-4""","""IT""","""Homo sapiens""","""Mammalia""",11118
"""2022-4""","""US""","""Homo sapiens""","""Mammalia""",10760
"""2022-4""","""ZW""","""Homo sapiens""","""Mammalia""",10494
"""2022-4""","""NL""","""Homo sapiens""","""Mammalia""",9794
"""2022-4""","""SE""","""Homo sapiens""","""Mammalia""",9459
"""2022-4""","""ES""","""Homo sapiens""","""Mammalia""",7956
"""2022-4""","""ZA""","""Homo sapiens""","""Mammalia""",7903
"""2022-4""","""CH""","""Homo sapiens""","""Mammalia""",7743
"""2022-4""","""NO""","""Homo sapiens""","""Mammalia""",5863
"""2022-4""","""CA""","""Homo sapiens""","""Mammalia""",5560
"""2022-4""","""ZW""","""Homo sapiens""","""Mammalia""",5236
"""2022-4""","""DK""","""Homo sapiens""","""Mammalia""",5106
"""2022-4""","""PT""","""Homo sapiens""","""Mammalia""",4608
"""2022-4""","""CN""","""Homo sapiens""","""Mammalia""",3474
"""2022-4""","""ES""","""Homo sapiens""","""Mammalia""",2900
"""2022-4""","""SE""","""Homo sapiens""","""Mammalia""",2391
"""2022-4""","""HR""","""Homo sapiens""","""Mammalia""",2382
"""2022-4""","""RO""","""Homo sapiens""","""Mammalia""",2070
"""2022-4""","""CZ""","""Homo sapiens""","""Mammalia""",2016
"""2022-4""","""AU""","""Homo sapiens""","""Mammalia""",1432
"""2022-4""","""QA""","""Homo sapiens""","""Mammalia""",1352
"""2022-4""","""SI""","""Homo sapiens""","""Mammalia""",1192
"""2022-4""","""BD""","""Homo sapiens""","""Mammalia""",1188
"""2022-4""","""IT""","""Homo sapiens""","""Mammalia""",1188
"""2022-4""","""AT""","""Homo sapiens""","""Mammalia""",1185
"""2022-4""","""CL""","""Homo sapiens""","""Mammalia""",1096
"""2022-4""","""PL""","""Homo sapiens""","""Mammalia""",981
"""2022-4""","""PE""","""Homo sapiens""","""Mammalia""",926
"""2022-4""","""MN""","""Homo sapiens""","""Mammalia""",918
"""2022-4""","""CN""","""Homo sapiens""","""Mammalia""",906
"""2022-4""","""HU""","""Homo sapiens""","""Mammalia""",753
"""2022-4""","""QA""","""Homo sapiens""","""Mammalia""",676
"""2022-4""","""IS""","""Homo sapiens""","""Mammalia""",594
"""2022-4""","""LU""","""Homo sapiens""","""Mammalia""",507
"""2022-4""","""RO""","""Homo sapiens""","""Mammalia""",504
"""2022-4""","""AU""","""Homo sapiens""","""Mammalia""",478
"""2022-4""","""RS""","""Homo sapiens""","""Mammalia""",414
"""2022-4""","""BD""","""Homo sapiens""","""Mammalia""",396
"""2022-4""","""DE""","""Homo sapiens""","""Mammalia""",388
"""2022-4""","""MX""","""Homo sapiens""","""Mammalia""",362
"""2022-4""","""RS""","""Homo sapiens""","""Mammalia""",351
"""2022-4""","""GE""","""Homo sapiens""","""Mammalia""",348
"""2022-4""","""PY""","""Homo sapiens""","""Mammalia""",343
"""2022-4""","""MY""","""Homo sapiens""","""Mammalia""",309
"""2022-4""","""EG""","""Homo sapiens""","""Mammalia""",300
"""2022-4""","""LT""","""Homo sapiens""","""Mammalia""",292
"""2022-4""","""CR""","""Homo sapiens""","""Mammalia""",232
"""2022-4""","""LV""","""Homo sapiens""","""Mammalia""",213
"""2022-4""","""CZ""","""Homo sapiens""","""Mammalia""",183
"""2022-4""","""PH""","""Homo sapiens""","""Mammalia""",181
"""2022-4""","""NI""","""Homo sapiens""","""Mammalia""",171
"""2022-4""","""EE""","""Homo sapiens""","""Mammalia""",168
"""2022-4""","""FI""","""Homo sapiens""","""Mammalia""",148
"""2022-4""","""DE""","""Homo sapiens""","""Mammalia""",146
"""2022-4""","""TL""","""Homo sapiens""","""Mammalia""",136
"""2022-4""","""IE""","""Homo sapiens""","""Mammalia""",132
"""2022-4""","""UG""","""Homo sapiens""","""Mammalia""",130
"""2022-4""","""UG""","""Homo sapiens""","""Mammalia""",130
"""2022-4""","""BH""","""Homo sapiens""","""Mammalia""",128
"""2022-4""","""MG""","""Homo sapiens""","""Mammalia""",126
"""2022-4""","""ME""","""Homo sapiens""","""Mammalia""",96
"""2022-4""","""TG""","""Homo sapiens""","""Mammalia""",94
"""2022-4""","""ET""","""Homo sapiens""","""Mammalia""",88
"""2022-4""","""BH""","""Homo sapiens""","""Mammalia""",70
"""2022-4""","""ZM""","""Homo sapiens""","""Mammalia""",62
"""2022-4""","""IS""","""Homo sapiens""","""Mammalia""",60
"""2022-4""","""ZM""","""Homo sapiens""","""Mammalia""",60
"""2022-4""","""PK""","""Homo sapiens""","""Mammalia""",58
"""2022-4""","""UY""","""Homo sapiens""","""Mammalia""",58
"""2022-4""","""SK""","""Homo sapiens""","""Mammalia""",57
"""2022-4""","""EC""","""Homo sapiens""","""Mammalia""",57
"""2022-4""","""CO""","""Homo sapiens""","""Mammalia""",46
"""2022-4""","""FI""","""Homo sapiens""","""Mammalia""",44
"""2022-4""","""BR""","""Homo sapiens""","""Mammalia""",36
"""2022-4""","""SV""","""Homo sapiens""","""Mammalia""",34
"""2022-4""","""GH""","""Homo sapiens""","""Mammalia""",34
"""2022-4""","""IN""","""Homo sapiens""","""Mammalia""",33
"""2022-4""","""HU""","""Homo sapiens""","""Mammalia""",33
"""2022-4""","""IE""","""Homo sapiens""","""Mammalia""",32
"""2022-4""","""MZ""","""Homo sapiens""","""Mammalia""",32
"""2022-4""","""SA""","""Homo sapiens""","""Mammalia""",28
"""2022-4""","""IN""","""Homo sapiens""","""Mammalia""",27
"""2022-4""","""BE""","""Homo sapiens""","""Mammalia""",24
"""2022-4""","""IL""","""Homo sapiens""","""Mammalia""",21
"""2022-4""","""TN""","""Homo sapiens""","""Mammalia""",21
"""2022-4""","""BG""","""Homo sapiens""","""Mammalia""",21
"""2022-4""","""PA""","""Homo sapiens""","""Mammalia""",20
"""2022-4""","""CA""","""Vulpes vulpes""","""Mammalia""",20
"""2022-4""","""SA""","""Homo sapiens""","""Mammalia""",18
"""2022-4""","""BE""","""Homo sapiens""","""Mammalia""",18
"""2022-4""","""JO""","""Homo sapiens""","""Mammalia""",18
"""2022-4""","""US""","""Vulpes vulpes""","""Mammalia""",17
"""2022-4""","""BT""","""Homo sapiens""","""Mammalia""",16
"""2022-4""","""SN""","""Homo sapiens""","""Mammalia""",10
"""2022-4""","""ME""","""Pelecanus crispus""","""Aves""",10
"""2022-11""","""SK""","""Homo sapiens""","""Mammalia""",0
"""2022-4""","""GR""","""Homo sapiens""","""Mammalia""",9
"""2022-4""","""KE""","""Homo sapiens""","""Mammalia""",9
"""2022-4""","""TR""","""Homo sapiens""","""Mammalia""",8
"""2022-4""","""BZ""","""Homo sapiens""","""Mammalia""",8
"""2022-4""","""MU""","""Homo sapiens""","""Mammalia""",8
"""2022-4""","""AE""","""Homo sapiens""","""Mammalia""",6
"""2022-4""","""LB""","""Homo sapiens""","""Mammalia""",6
"""2022-4""","""HT""","""Homo sapiens""","""Mammalia""",6
"""2022-4""","""FJ""","""Homo sapiens""","""Mammalia""",6
"""2022-4""","""AL""","""Homo sapiens""","""Mammalia""",6
"""2022-4""","""SS""","""Homo sapiens""","""Mammalia""",6
"""2022-4""","""CA""","""Mephitis mephitis""","""Mammalia""",5
"""2022-4""","""DO""","""Homo sapiens""","""Mammalia""",4
"""2022-4""","""NA""","""Homo sapiens""","""Mammalia""",4
"""2022-4""","""OM""","""Homo sapiens""","""Mammalia""",4
"""2022-4""","""SG""","""Homo sapiens""","""Mammalia""",3
"""2022-4""","""TH""","""Homo sapiens""","""Mammalia""",3
"""2022-4""","""TN""","""Homo sapiens""","""Mammalia""",3
"""2022-4""","""LT""","""Ciconia ciconia""","""Aves""",3
"""2022-4""","""DE""","""Vulpes vulpes""","""Mammalia""",2
"""2022-4""","""CM""","""Homo sapiens""","""Mammalia""",2
"""2022-4""","""BF""","""Homo sapiens""","""Mammalia""",2
"""2022-4""","""UA""","""Homo sapiens""","""Mammalia""",2
"""2022-4""","""BF""","""Homo sapiens""","""Mammalia""",2
"""2022-4""","""US""","""Puma""","""Mammalia""",1
"""2022-4""","""US""","""Pekania pennanti""","""Mammalia""",1
"""2022-4""","""US""","""Lynx rufus""","""Mammalia""",1
"""2022-4""","""CA""","""Neogale vison""","""Mammalia""",1
"""2022-4""","""RU""","""Corvus corone""","""Aves""",1
"""2022-4""","""JP""","""Nyctereutes procyonoides""","""Mammalia""",1
"""2022-4""","""LT""","""Anas platyrhynchos""","""Aves""",1
"""2022-11""","""FI""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""SE""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""LT""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""LV""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""ME""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""CZ""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""RO""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""MT""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""IS""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""HR""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""FI""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""SE""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""LT""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""BY""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""CZ""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""CO""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""AM""","""Homo sapiens""","""Mammalia""",0
"""2022-11""","""TL""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""RO""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""LV""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""IS""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""FI""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""HR""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""UZ""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""SR""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""RO""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""LV""","""Homo sapiens""","""Mammalia""",0
"""2022-12""","""IS""","""Homo sapiens""","""Mammalia""",0
"""2022-5""","""CA""","""Homo sapiens""","""Mammalia""",34984
"""2022-5""","""CA""","""Homo sapiens""","""Mammalia""",17492
"""2022-5""","""AU""","""Homo sapiens""","""Mammalia""",12924
"""2022-5""","""PT""","""Homo sapiens""","""Mammalia""",7866
"""2022-5""","""ES""","""Homo sapiens""","""Mammalia""",7288
"""2022-5""","""US""","""Homo sapiens""","""Mammalia""",7104
"""2022-5""","""SE""","""Homo sapiens""","""Mammalia""",7014
"""2022-5""","""AR""","""Homo sapiens""","""Mammalia""",6932
"""2022-5""","""CN""","""Homo sapiens""","""Mammalia""",6486
"""2022-5""","""AU""","""Homo sapiens""","""Mammalia""",6462
"""2022-5""","""CL""","""Homo sapiens""","""Mammalia""",5464
"""2022-5""","""NO""","""Homo sapiens""","""Mammalia""",4776
"""2022-5""","""NL""","""Homo sapiens""","""Mammalia""",4192
"""2022-5""","""IT""","""Homo sapiens""","""Mammalia""",3871
"""2022-5""","""QA""","""Homo sapiens""","""Mammalia""",3784
"""2022-5""","""FR""","""Homo sapiens""","""Mammalia""",2874
"""2022-5""","""US""","""Homo sapiens""","""Mammalia""",2679
"""2022-5""","""ZA""","""Homo sapiens""","""Mammalia""",2481
"""2022-5""","""NL""","""Homo sapiens""","""Mammalia""",2120
"""2022-5""","""QA""","""Homo sapiens""","""Mammalia""",1892
"""2022-5""","""SE""","""Homo sapiens""","""Mammalia""",1812
"""2022-5""","""NO""","""Homo sapiens""","""Mammalia""",1619
"""2022-5""","""GH""","""Homo sapiens""","""Mammalia""",1578
"""2022-5""","""CH""","""Homo sapiens""","""Mammalia""",1575
"""2022-5""","""FR""","""Homo sapiens""","""Mammalia""",1410
"""2022-5""","""MX""","""Homo sapiens""","""Mammalia""",1408
"""2022-5""","""PE""","""Homo sapiens""","""Mammalia""",1398
"""2022-5""","""PT""","""Homo sapiens""","""Mammalia""",1278
"""2022-5""","""DK""","""Homo sapiens""","""Mammalia""",1270
"""2022-5""","""ZA""","""Homo sapiens""","""Mammalia""",1203
"""2022-5""","""ES""","""Homo sapiens""","""Mammalia""",1106
"""2022-5""","""ZW""","""Homo sapiens""","""Mammalia""",958
"""2022-5""","""PY""","""Homo sapiens""","""Mammalia""",913
"""2022-5""","""BH""","""Homo sapiens""","""Mammalia""",764
"""2022-5""","""PH""","""Homo sapiens""","""Mammalia""",708
"""2022-5""","""MY""","""Homo sapiens""","""Mammalia""",645
"""2022-5""","""NI""","""Homo sapiens""","""Mammalia""",576
"""2022-5""","""CZ""","""Homo sapiens""","""Mammalia""",501
"""2022-5""","""DE""","""Homo sapiens""","""Mammalia""",494
"""2022-5""","""GH""","""Homo sapiens""","""Mammalia""",472
"""2022-5""","""ZW""","""Homo sapiens""","""Mammalia""",470
"""2022-12""","""FI""","""Homo sapiens""","""Mammalia""",0
"""2022-5""","""CH""","""Homo sapiens""","""Mammalia""",414
"""2022-5""","""LV""","""Homo sapiens""","""Mammalia""",384
"""2022-5""","""EG""","""Homo sapiens""","""Mammalia""",354
"""2022-5""","""MN""","""Homo sapiens""","""Mammalia""",318
"""2022-5""","""DK""","""Homo sapiens""","""Mammalia""",314
"""2022-5""","""PL""","""Homo sapiens""","""Mammalia""",306
"""2022-5""","""RU""","""Ichthyaetus ichthyaetus""","""Aves""",300
"""2022-5""","""GA""","""Homo sapiens""","""Mammalia""",272
"""2022-5""","""BH""","""Homo sapiens""","""Mammalia""",260
"""2022-5""","""SA""","""Homo sapiens""","""Mammalia""",244
"""2022-5""","""IN""","""Homo sapiens""","""Mammalia""",237
"""2022-5""","""IN""","""Homo sapiens""","""Mammalia""",237
"""2022-5""","""KE""","""Homo sapiens""","""Mammalia""",213
"""2022-5""","""RO""","""Homo sapiens""","""Mammalia""",186
"""2022-5""","""DE""","""Homo sapiens""","""Mammalia""",182
"""2022-5""","""ET""","""Homo sapiens""","""Mammalia""",172
"""2022-5""","""TL""","""Homo sapiens""","""Mammalia""",168
"""2022-5""","""GE""","""Homo sapiens""","""Mammalia""",165
"""2022-5""","""HR""","""Homo sapiens""","""Mammalia""",159
"""2022-5""","""UY""","""Homo sapiens""","""Mammalia""",156
"""2022-5""","""BD""","""Homo sapiens""","""Mammalia""",139
"""2022-5""","""BR""","""Homo sapiens""","""Mammalia""",129
"""2022-5""","""MU""","""Homo sapiens""","""Mammalia""",114
"""2022-5""","""LU""","""Homo sapiens""","""Mammalia""",108
"""2022-5""","""CO""","""Homo sapiens""","""Mammalia""",105
"""2022-5""","""LK""","""Homo sapiens""","""Mammalia""",100
"""2022-5""","""SN""","""Homo sapiens""","""Mammalia""",100
"""2022-5""","""MU""","""Homo sapiens""","""Mammalia""",100
"""2022-5""","""UG""","""Homo sapiens""","""Mammalia""",92
"""2022-5""","""EE""","""Homo sapiens""","""Mammalia""",86
"""2022-5""","""JO""","""Homo sapiens""","""Mammalia""",84
"""2022-5""","""ZM""","""Homo sapiens""","""Mammalia""",80
"""2022-5""","""SA""","""Homo sapiens""","""Mammalia""",78
"""2022-5""","""PA""","""Homo sapiens""","""Mammalia""",76
"""2022-5""","""SI""","""Homo sapiens""","""Mammalia""",74
"""2022-5""","""EC""","""Homo sapiens""","""Mammalia""",72
"""2022-5""","""IS""","""Homo sapiens""","""Mammalia""",68
"""2022-5""","""SV""","""Homo sapiens""","""Mammalia""",66
"""2022-5""","""BZ""","""Homo sapiens""","""Mammalia""",64
"""2022-5""","""FI""","""Homo sapiens""","""Mammalia""",62
"""2022-12""","""HR""","""Homo sapiens""","""Mammalia""",0
"""2022-5""","""ZM""","""Homo sapiens""","""Mammalia""",60
"""2022-5""","""CR""","""Homo sapiens""","""Mammalia""",58
"""2022-5""","""MG""","""Homo sapiens""","""Mammalia""",57
"""2022-5""","""TG""","""Homo sapiens""","""Mammalia""",48
"""2022-5""","""PK""","""Homo sapiens""","""Mammalia""",48
"""2022-12""","""UY""","""Homo sapiens""","""Mammalia""",0
"""2022-5""","""SK""","""Homo sapiens""","""Mammalia""",45
"""2022-5""","""AE""","""Homo sapiens""","""Mammalia""",38
"""2022-5""","""NA""","""Homo sapiens""","""Mammalia""",36
