uq
"""PL-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""PL-Passer domesticus-unidentified influenza virus"""
"""FI-Cygnus olor-unidentified influenza virus"""
"""TH-Capra hircus-Peste des petits ruminants virus"""
"""BA-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""NP-Aves-unidentified influenza virus"""
"""IT-Chroicocephalus cirrocephalus-unidentified influenza virus"""
"""FR-Passer domesticus-unidentified influenza virus"""
"""JP-Cygnus olor-unidentified influenza virus"""
"""CH-Larus michahellis atlantis-unidentified influenza virus"""
"""SE-Bucephala clangula-unidentified influenza virus"""
"""SE-Anser anser-unidentified influenza virus"""
"""CO-Apoidea-African swine fever virus"""
"""BO-Aves-Pigeon paramyxovirus 1"""
"""PL-Spatula querquedula-unidentified influenza virus"""
"""PL-Cygnus atratus-unidentified influenza virus"""
"""AT-Cygnus olor-unidentified influenza virus"""
"""JP-Antigone vipio-unidentified influenza virus"""
"""FI-Accipiter gentilis-unidentified influenza virus"""
"""AF-Aves-unidentified influenza virus"""
"""MY-Sus scrofa-African swine fever virus"""
"""MY-Sus barbatus-African swine fever virus"""
"""KR-Mareca penelope-unidentified influenza virus"""
"""IR-Ciconia ciconia-unidentified influenza virus"""
"""LV-Cygnus olor-unidentified influenza virus"""
"""LV-Mareca penelope-unidentified influenza virus"""
"""IL-Gazella gazella-Foot-and-mouth disease virus"""
"""SE-Anser fabalis-unidentified influenza virus"""
"""SE-Chroicocephalus ridibundus-unidentified influenza virus"""
"""BR-Nasua nasua-Severe acute respiratory syndrome coronavirus 2"""
"""EE-Aves-unidentified influenza virus"""
"""NL-Branta leucopsis-H5N1 subtype"""
"""BE-Sturnus vulgaris-unidentified influenza virus"""
"""SE-Branta canadensis-unidentified influenza virus"""
"""AT-Accipiter nisus-unidentified influenza virus"""
"""AT-Ardea alba-unidentified influenza virus"""
"""LV-Branta canadensis-unidentified influenza virus"""
"""SE-Accipiter gentilis-unidentified influenza virus"""
"""SE-Anas platyrhynchos-unidentified influenza virus"""
"""PL-Fulica atra-unidentified influenza virus"""
"""EE-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""NL-Larus argentatus-unidentified influenza virus"""
"""DK-Fulica atra-unidentified influenza virus"""
"""PL-Phalacrocorax carbo-unidentified influenza virus"""
"""CZ-Anas platyrhynchos-unidentified influenza virus"""
"""HU-Aquila audax-unidentified influenza virus"""
"""PL-Haliaeetus albicilla-unidentified influenza virus"""
"""FI-Anas platyrhynchos-unidentified influenza virus"""
"""LV-Anas platyrhynchos-unidentified influenza virus"""
"""SE-Falco tinnunculus-unidentified influenza virus"""
"""SE-Cygnus olor-unidentified influenza virus"""
"""NP-Sus scrofa-Porcine reproductive and respiratory syndrome virus"""
"""UA-Cygnus olor-unidentified influenza virus"""
"""MG-Ovis aries-Rift Valley fever virus"""
"""DE-Sus scrofa-unidentified influenza virus"""
"""SE-Circus aeruginosus-unidentified influenza virus"""
"""HR-Cygnus olor-unidentified influenza virus"""
"""FI-Larus canus-unidentified influenza virus"""
"""HU-Cygnus olor-unidentified influenza virus"""
"""NO-Branta canadensis-unidentified influenza virus"""
"""NL-Tadorna tadorna-unidentified influenza virus"""
"""GB-Milvus milvus-H5N1 subtype"""
"""LV-Mergus merganser-unidentified influenza virus"""
"""NL-Numenius arquata-unidentified influenza virus"""
"""ZA-Aves-H5N1 subtype"""
"""DK-Coloeus monedula-unidentified influenza virus"""
"""BE-Branta leucopsis-unidentified influenza virus"""
"""BE-Garrulus glandarius-unidentified influenza virus"""
"""RS-Cygnus olor-unidentified influenza virus"""
"""DK-Buteo lagopus-unidentified influenza virus"""
"""SE-Larus argentatus-unidentified influenza virus"""
"""IT-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""FR-Ciconia ciconia-unidentified influenza virus"""
"""NL-Mareca strepera-unidentified influenza virus"""
"""BE-Ardea cinerea-unidentified influenza virus"""
"""SE-Corvus corone-unidentified influenza virus"""
"""MU-Bos taurus-Foot-and-mouth disease virus"""
"""BE-Fulica atra-unidentified influenza virus"""
"""CZ-Anser anser-unidentified influenza virus"""
"""ML-Aves-H5N1 subtype"""
"""CH-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""IL-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""SE-Coloeus monedula-unidentified influenza virus"""
"""NL-Branta canadensis-unidentified influenza virus"""
"""NL-Larus fuscus graellsii-H5N1 subtype"""
"""NL-Uria aalge-H5N1 subtype"""
"""FR-Anser sp.-H5N1 subtype"""
"""IT-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""FR-Phasianus colchicus-unidentified influenza virus"""
"""NO-Anser anser-unidentified influenza virus"""
"""GR-Pelecanus crispus-unidentified influenza virus"""
"""KR-Podiceps cristatus-unidentified influenza virus"""
"""PL-Corvus corax-unidentified influenza virus"""
"""ES-Bos taurus-Severe acute respiratory syndrome coronavirus 2"""
"""AT-Anas platyrhynchos-unidentified influenza virus"""
"""DK-Ardea cinerea-unidentified influenza virus"""
"""PL-Ciconia ciconia-unidentified influenza virus"""
"""SE-Strix aluco-unidentified influenza virus"""
"""TH-Bos taurus-Lumpy skin disease virus"""
"""RU-Pelecanus crispus-unidentified influenza virus"""
"""RU-Corvus corone-unidentified influenza virus"""
"""FI-Branta canadensis-unidentified influenza virus"""
"""UA-Falco vespertinus-unidentified influenza virus"""
"""IL-Ciconia ciconia-unidentified influenza virus"""
"""GB-Phasianus colchicus-unidentified influenza virus"""
"""HR-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""GB-Corvus frugilegus-H5N1 subtype"""
"""US-Aonyx cinereus-Severe acute respiratory syndrome coronavirus 2"""
"""LV-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""CD-Hippopotamus amphibius-Bacillus anthracis"""
"""CD-Bubalus bubalis-Bacillus anthracis"""
"""UG-Hippopotamus amphibius-Bacillus anthracis"""
"""DO-Sus scrofa-African swine fever virus"""
"""TN-Equidae-Equid alphaherpesvirus 1"""
"""NO-Chroicocephalus ridibundus-unidentified influenza virus"""
"""CZ-Ciconia ciconia-unidentified influenza virus"""
"""RO-Cyprinus carpio-Sprivivirus cyprinus"""
"""SS-Homo sapiens-Influenza B virus"""
"""NL-Haliaeetus albicilla-H5N1 subtype"""
"""PL-Pica pica-unidentified influenza virus"""
"""NO-Equidae-Equid alphaherpesvirus 1"""
"""AT-Aves-unidentified influenza virus"""
"""SE-Haliaeetus albicilla-unidentified influenza virus"""
"""LU-Aves-Gallid alphaherpesvirus 1"""
"""BT-Sus scrofa-African swine fever virus"""
"""YT-Bos taurus-Bluetongue virus"""
"""FI-Branta leucopsis-H5N1 subtype"""
"""MY-Bos taurus-Lumpy skin disease virus"""
"""CN-Anser indicus-unidentified influenza virus"""
"""ZA-Laridae-H5N1 subtype"""
"""ZA-Pterodroma macroptera-H5N1 subtype"""
"""ZA-Alopochen aegyptiaca-H5N1 subtype"""
"""ZA-Plectropterus gambensis-H5N1 subtype"""
"""NL-Sterna hirundo-H5N1 subtype"""
"""DK-Oncorhynchus mykiss-Infectious hematopoietic necrosis virus"""
"""ZA-Phalacrocorax capensis-H5N1 subtype"""
"""ZA-Threskiornis aethiopicus-H5N1 subtype"""
"""EE-Haliaeetus albicilla-H5N1 subtype"""
"""ZA-Chroicocephalus cirrocephalus-H5N1 subtype"""
"""ZA-Phalacrocorax neglectus-H5N1 subtype"""
"""ZA-Ara ararauna-H5N1 subtype"""
"""ZA-Tyto alba-H5N1 subtype"""
"""ZA-Spheniscus demersus-H5N1 subtype"""
"""ZA-Haematopus bachmani-H5N1 subtype"""
"""ZA-Larus dominicanus-H5N1 subtype"""
"""NL-Circus aeruginosus-H5N1 subtype"""
"""LS-Aves-H5N1 subtype"""
"""SE-Somateria mollissima-unidentified influenza virus"""
"""AX-Oncorhynchus mykiss-Infectious hematopoietic necrosis virus"""
"""FI-Haliaeetus albicilla-H5N1 subtype"""
"""SE-Haliaeetus albicilla-H5N1 subtype"""
"""KH-Bos taurus-Lumpy skin disease virus"""
"""CN-Podiceps nigricollis-unidentified influenza virus"""
"""MX-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""ZA-Anas platyrhynchos-H5N1 subtype"""
"""ZA-Thalasseus sandvicensis-H5N1 subtype"""
"""LV-Larus argentatus-H5N1 subtype"""
"""EE-Larus argentatus-H5N1 subtype"""
"""ZA-Cygnus atratus-H5N1 subtype"""
"""LU-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""EE-Phalacrocorax carbo-H5N1 subtype"""
"""AL-Aves-unidentified influenza virus"""
"""ZA-Grus paradisea-H5N1 subtype"""
"""BR-Bos taurus-Bacillus anthracis"""
"""ZA-Stercorarius lonnbergi-H5N1 subtype"""
"""CU-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""ZA-Panthera leo-Severe acute respiratory syndrome coronavirus 2"""
"""NO-Somateria mollissima-unidentified influenza virus"""
"""CA-Canis lupus familiaris-Lyssavirus rabies"""
"""PS-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""FI-Haliaeetus albicilla-unidentified influenza virus"""
"""GB-Stercorarius skua-H5N1 subtype"""
"""US-Panthera pardus orientalis-Severe acute respiratory syndrome coronavirus 2"""
"""JP-Equidae-Theileria equi"""
"""FI-Larus argentatus-H5N1 subtype"""
"""FI-Bubo bubo-unidentified influenza virus"""
"""FI-Cygnus olor-H5N1 subtype"""
"""FI-Accipiter gentilis-H5N1 subtype"""
"""FI-Larus argentatus-unidentified influenza virus"""
"""FI-Mergus merganser-H5N1 subtype"""
"""FI-Larus canus-H5N1 subtype"""
"""ZA-Bostrychia hagedash-H5N1 subtype"""
"""SS-Homo sapiens-Influenza A virus"""
"""ES-Bos taurus-Bacillus anthracis"""
"""FI-Bubo bubo-H5N1 subtype"""
"""FI-Ardea cinerea-unidentified influenza virus"""
"""ZA-Sterna hirundo-H5N1 subtype"""
"""SE-Phasianus colchicus-H5N1 subtype"""
"""FI-Phasianus colchicus-H5N1 subtype"""
"""ZA-Phalacrocorax lucidus-H5N1 subtype"""
"""DK-Phoca vitulina-unidentified influenza virus"""
"""ZA-Morus capensis-H5N1 subtype"""
"""IS-Haliaeetus albicilla-H5N1 subtype"""
"""FI-Strix uralensis-H5N1 subtype"""
"""PK-Bos taurus-Lumpy skin disease virus"""
"""EE-Accipiter gentilis-H5N1 subtype"""
"""EE-Larus marinus-H5N1 subtype"""
"""EE-Cygnus olor-H5N1 subtype"""
"""EE-Anser albifrons-H5N1 subtype"""
"""MY-Bos gaurus-Lumpy skin disease virus"""
"""JP-Sus scrofa-Classical swine fever virus"""
"""CZ-Anas platyrhynchos-H5N1 subtype"""
"""JP-Grus monacha-H5N1 subtype"""
"""BR-Mico melanurus-Severe acute respiratory syndrome coronavirus 2"""
"""AU-Sus scrofa-Japanese encephalitis virus"""
"""BR-Myrmecophaga tridactyla-Severe acute respiratory syndrome coronavirus 2"""
"""JP-Haliaeetus pelagicus-unidentified influenza virus"""
"""CH-Vulpes vulpes-Severe acute respiratory syndrome coronavirus 2"""
"""UY-Oryctolagus cuniculus-Myxoma virus"""
"""CO-Apoidea-Melissococcus plutonius"""
"""ID-Bos taurus-Lumpy skin disease virus"""
"""ZA-Ciconia ciconia-H5N1 subtype"""
"""LT-Cygnus olor-H5N1 subtype"""
"""PH-Aves-H5N1 subtype"""
"""MR-Bos taurus-Orthonairovirus haemorrhagiae"""
"""MK-Phalacrocorax carbo-H5N1 subtype"""
"""AU-Vicugna pacos-Japanese encephalitis virus"""
"""JE-Aves-H5N1 subtype"""
"""TW-Spilornis cheela-unidentified influenza virus"""
"""NO-Haliaeetus albicilla-unidentified influenza virus"""
"""SL-Ovis aries-Bacillus anthracis"""
"""SG-Bos taurus-Lumpy skin disease virus"""
"""CH-Aves-Pigeon paramyxovirus 1"""
"""AL-Pelecanus crispus-H5N1 subtype"""
"""NP-Sus scrofa-African swine fever virus"""
"""CY-Bos taurus-Brucella melitensis"""
"""SE-Aves-Pigeon paramyxovirus 1"""
"""SG-Aves-Mycoplasmoides gallisepticum"""
"""BE-Aves-H5N1 subtype"""
"""RW-Bos taurus-Rift Valley fever virus"""
"""DZ-Bos taurus-Foot-and-mouth disease virus"""
"""NG-Caprimulgus fossii-H5N1 subtype"""
"""JP-Vulpes vulpes-H5N1 subtype"""
"""KZ-Bos taurus-Bovine alphaherpesvirus 1"""
"""NG-Dendrocygna viduata-H5N1 subtype"""
"""JP-Nyctereutes procyonoides-H5N1 subtype"""
"""CI-Equidae-Theileria equi"""
"""DE-Vulpes vulpes-H5N1 subtype"""
"""CA-Mephitis mephitis-H5N1 subtype"""
"""CA-Vulpes vulpes-H5N1 subtype"""
"""ME-Pelecanus crispus-H5N1 subtype"""
"""KZ-Equidae-Bacillus anthracis"""
"""CA-Anas platyrhynchos-unidentified influenza virus"""
"""LT-Anas platyrhynchos-H5N1 subtype"""
"""MN-Ovis aries-Peste des petits ruminants virus"""
"""BE-Vulpes vulpes-unidentified influenza virus"""
"""BG-Pica pica-unidentified influenza virus"""
"""US-Vulpes vulpes-H5N1 subtype"""
"""CO-Aves-Pigeon paramyxovirus 1"""
"""BI-Bos taurus-Rift Valley fever virus"""
"""MN-Ovis aries-Goatpox virus"""
"""CA-Pica hudsonia-unidentified influenza virus"""
"""CA-Corvus corax-unidentified influenza virus"""
"""GA-Aves-H5N1 subtype"""
"""CA-Neogale vison-H5N1 subtype"""
"""US-Pekania pennanti-H5N1 subtype"""
"""LT-Ciconia ciconia-H5N1 subtype"""
"""RU-Corvus corone-H5N1 subtype"""
"""IL-Accipiter nisus-unidentified influenza virus"""
"""GN-Aves-H5N1 subtype"""
"""SS-Homo sapiens-H1N1 subtype"""
"""US-Puma-H5N1 subtype"""
"""US-Lynx rufus-H5N1 subtype"""
"""DZ-Ovis aries-Foot-and-mouth disease virus"""
"""JP-Milvus migrans-unidentified influenza virus"""
"""NO-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""US-Canis latrans-H5N1 subtype"""
"""IT-Sus scrofa-African swine fever virus"""
"""FO-Stercorarius skua-H5N1 subtype"""
"""MD-Aves-H5N1 subtype"""
"""MD-Aves-unidentified influenza virus"""
"""CA-Buteo jamaicensis-unidentified influenza virus"""
"""US-Didelphis virginiana-H5N1 subtype"""
"""GA-Homo sapiens-Influenza A virus"""
"""TW-Chlidonias hybrida-H5N1 subtype"""
"""HR-Aves-H5N1 subtype"""
"""BO-Apoidea-Aethina tumida"""
"""RU-Pelecanus crispus-H5N1 subtype"""
"""RU-Ichthyaetus ichthyaetus-H5N1 subtype"""
"""AF-Bos taurus-Lumpy skin disease virus"""
"""NO-Corvus corax-unidentified influenza virus"""
"""NO-Corvus cornix-unidentified influenza virus"""
"""FI-Equidae-African swine fever virus"""
"""AT-Bos taurus-Bovine alphaherpesvirus 1"""
"""US-Mephitis mephitis-H5N1 subtype"""
"""CA-Phoca vitulina-H5N1 subtype"""
"""GB-Uria aalge-H5N1 subtype"""
"""FO-Morus bassanus-H5N1 subtype"""
"""SJ-Larus hyperboreus-unidentified influenza virus"""
"""ES-Ovis aries-Bacillus anthracis"""
"""FO-Columba livia-H5N1 subtype"""
"""MN-Bos taurus-Lumpy skin disease virus"""
"""NO-Morus bassanus-unidentified influenza virus"""
"""US-Phoca vitulina-H5N1 subtype"""
"""PT-Morus bassanus-H5N1 subtype"""
"""GB-Anas platyrhynchos-H5N1 subtype"""
"""LT-Chroicocephalus ridibundus-H5N1 subtype"""
"""AU-Apoidea-Infectious hematopoietic necrosis virus"""
"""ES-Aves-Pigeon paramyxovirus 1"""
"""US-Salmo salar-Infectious salmon anemia virus"""
"""US-Halichoerus grypus-H5N1 subtype"""
"""IE-Corvus corax-H5N1 subtype"""
"""RE-Apoidea-Aethina tumida"""
"""CA-Tringa semipalmata-unidentified influenza virus"""
"""SJ-Stercorarius skua-unidentified influenza virus"""
"""EC-Lagothrix lagotricha-Severe acute respiratory syndrome coronavirus 2"""
"""DZ-Capra hircus-Foot-and-mouth disease virus"""
"""GG-Larus argentatus-H5N1 subtype"""
"""GA-Homo sapiens-Influenza B virus"""
"""IE-Uria aalge-H5N1 subtype"""
"""GG-Morus bassanus-H5N1 subtype"""
"""CI-Bos taurus-Orthonairovirus haemorrhagiae"""
"""PL-Aves-H5N1 subtype"""
"""CA-Morus bassanus-unidentified influenza virus"""
"""CA-Rissa tridactyla-unidentified influenza virus"""
"""RU-Columba livia-H5N1 subtype"""
"""ZA-Ovis aries-Foot-and-mouth disease virus"""
"""IE-Morus bassanus-H5N1 subtype"""
"""DZ-Equidae-West Nile virus"""
"""GG-Aves-H5N1 subtype"""
"""SJ-Ursus maritimus-H5N1 subtype"""
"""CA-Spatula discors-unidentified influenza virus"""
"""PA-Aves-Cochliomyia hominivorax"""
"""EC-Ateles sp.-Severe acute respiratory syndrome coronavirus 2"""
"""PT-Aves-H5N1 subtype"""
"""ZM-Bos taurus-Lyssavirus rabies"""
"""DE-Aves-West Nile virus"""
"""ES-Ovis aries-Goatpox virus"""
"""NO-Aves-Pigeon paramyxovirus 1"""
"""US-Panthera pardus orientalis-H5N1 subtype"""
"""FO-Corvus corax-H5N1 subtype"""
"""FO-Fulmarus glacialis-H5N1 subtype"""
"""IE-Vulpes vulpes-H5N1 subtype"""
"""DE-Phoenicopterus ruber-West Nile virus"""
"""FO-Larus argentatus-H5N1 subtype"""
"""DE-Nasua nasua-H5N1 subtype"""
"""DZ-Aves-H5N1 subtype"""
"""HU-Vulpes vulpes-Lyssavirus rabies"""
"""GB-Anser anser-H5N1 subtype"""
"""GB-Chroicocephalus ridibundus-H5N1 subtype"""
"""GB-Morus bassanus-H5N1 subtype"""
"""GB-Fulmarus glacialis-H5N1 subtype"""
"""GB-Circus cyaneus-H5N1 subtype"""
"""GB-Larus canus-H5N1 subtype"""
"""UA-Capra hircus-Bacillus anthracis"""
"""GB-Larus argentatus-H5N1 subtype"""
"""GB-Larus fuscus graellsii-H5N1 subtype"""
"""GB-Gallinula chloropus-H5N1 subtype"""
"""RE-Aves-H5N1 subtype"""
"""CV-Capra hircus-Ehrlichia ruminantium"""
"""FO-Aves-H5N1 subtype"""
"""CO-Aves-H5N1 subtype"""
"""JP-Anser albifrons-H5N1 subtype"""
"""GB-Columba livia-H5N1 subtype"""
"""GB-Pandion haliaetus-H5N1 subtype"""
"""GB-Alectoris rufa-H5N1 subtype"""
"""GB-Phasianus colchicus-H5N1 subtype"""
"""IT-Anas platyrhynchos-H5N1 subtype"""
"""GB-Egretta garzetta-H5N1 subtype"""
"""GB-Sterna hirundo-H5N1 subtype"""
"""GB-Anser brachyrhynchus-H5N1 subtype"""
"""GB-Anser sp.-H5N1 subtype"""
"""TN-Equidae-West Nile virus"""
"""SE-Cygnus olor-H5N1 subtype"""
"""MX-Falco rusticolus-H5N1 subtype"""
"""IE-Aves-H5N1 subtype"""
"""GB-Numenius arquata-H5N1 subtype"""
"""IM-Corvus frugilegus-H5N1 subtype"""
"""MX-Spatula discors-H5N1 subtype"""
"""GB-Accipiter nisus-H5N1 subtype"""
"""AT-Corvus corone-West Nile virus"""
"""PS-Bos taurus-Babesia bovis"""
"""GB-Branta leucopsis-H5N1 subtype"""
"""NO-Aves-H5N1 subtype"""
"""SI-Cygnus olor-H5N1 subtype"""
"""CA-Bucephala clangula-unidentified influenza virus"""
"""GB-Strix aluco-H5N1 subtype"""
"""IE-Cygnus olor-H5N1 subtype"""
"""MX-Equidae-Eastern equine encephalitis virus"""
"""IT-Bos taurus-Epizootic hemorrhagic disease virus"""
"""ES-Capra hircus-Goatpox virus"""
"""MX-Aves-H5N1 subtype"""
"""JP-Corvus macrorhynchos-unidentified influenza virus"""
"""GB-Falco tinnunculus-H5N1 subtype"""
"""GB-Corvus corone-H5N1 subtype"""
"""US-Ursus arctos-H5N1 subtype"""
"""IT-Ciconia ciconia-H5N1 subtype"""
"""US-Lontra canadensis-H5N1 subtype"""
"""RS-Cygnus olor-H5N1 subtype"""
"""IT-Anas acuta-H5N1 subtype"""
"""NO-Bos taurus-Mycobacterium tuberculosis complex"""
"""HU-Canis lupus familiaris-Lyssavirus rabies"""
"""GB-Tyto alba-H5N1 subtype"""
"""ZA-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""IE-Phasianus colchicus-H5N1 subtype"""
"""JP-Larus schistisagus-H5N1 subtype"""
"""JP-Anas platyrhynchos-H5N1 subtype"""
"""IT-Cygnus olor-H5N1 subtype"""
"""JP-Cygnus olor-H5N1 subtype"""
"""JP-Mareca penelope-H5N1 subtype"""
"""AT-Aves-H5N1 subtype"""
"""CA-Panthera leo-Severe acute respiratory syndrome coronavirus 2"""
"""IT-Cervus elaphus-Epizootic hemorrhagic disease virus"""
"""IT-Phoenicopterus roseus-H5N1 subtype"""
"""JP-Corvus macrorhynchos-H5N1 subtype"""
"""PE-Aves-unidentified influenza virus"""
"""JP-Cygnus columbianus-H5N1 subtype"""
"""IT-Dendrocopos major-H5N1 subtype"""
"""JP-Antigone vipio-H5N1 subtype"""
"""JP-Anas acuta-H5N1 subtype"""
"""JP-Ciconia boyciana-H5N1 subtype"""
"""PT-Ardea cinerea-H5N1 subtype"""
"""ES-Bos taurus-Epizootic hemorrhagic disease virus"""
"""GB-Charadrius hiaticula-H5N1 subtype"""
"""SE-Anser anser-H5N1 subtype"""
"""PE-Sula variegata-unidentified influenza virus"""
"""JP-Grus japonensis-H5N1 subtype"""
"""IT-Ardea cinerea-H5N1 subtype"""
"""MX-Anser caerulescens caerulescens-H5N1 subtype"""
"""GB-Dendrocopos major-H5N1 subtype"""
"""JP-Haliaeetus albicilla-H5N1 subtype"""
"""MX-Anas platyrhynchos-H5N1 subtype"""
"""MX-Quiscalus mexicanus-H5N1 subtype"""
"""IT-Chroicocephalus ridibundus-H5N1 subtype"""
"""SE-Branta leucopsis-H5N1 subtype"""
"""CY-Aves-H5N1 subtype"""
"""PT-Bos taurus-Epizootic hemorrhagic disease virus"""
"""EC-Aves-H5N1 subtype"""
"""EC-Aves-unidentified influenza virus"""
"""IL-Calidris alpina-H5N1 subtype"""
"""JP-Milvus migrans-H5N1 subtype"""
"""CH-Cygnus olor-H5N1 subtype"""
"""CY-Anas platyrhynchos-H5N1 subtype"""
"""IT-Streptopelia decaocto-H5N1 subtype"""
"""CZ-Sus scrofa-African swine fever virus"""
"""GB-Accipiter gentilis-H5N1 subtype"""
"""BE-Mustelidae-unidentified influenza virus"""
"""JP-Phalacrocorax carbo-unidentified influenza virus"""
"""JP-Phoenicopterus chilensis-H5N1 subtype"""
"""CL-Leucophaeus modestus-H5N1 subtype"""
"""CL-Thalasseus elegans-H5N1 subtype"""
"""CL-Cathartes aura-H5N1 subtype"""
"""CL-Stercorarius chilensis-H5N1 subtype"""
"""CL-Sula variegata-H5N1 subtype"""
"""CL-Larus dominicanus-H5N1 subtype"""
"""HK-Platalea minor-H5N1 subtype"""
"""TM-Homo sapiens-Influenza A virus"""
"""JP-Aythya marila-H5N1 subtype"""
"""CL-Laridae-H5N1 subtype"""
"""CL-Phalacrocorax carbo-H5N1 subtype"""
"""EC-Sula nebouxii-unidentified influenza virus"""
"""EC-Sula nebouxii-H5N1 subtype"""
"""IT-Ovis aries-Epizootic hemorrhagic disease virus"""
"""CH-Chroicocephalus ridibundus-H5N1 subtype"""
"""JP-Platalea minor-H5N1 subtype"""
"""JP-Haliaeetus pelagicus-H5N1 subtype"""
"""PE-Ara chloropterus-unidentified influenza virus"""
"""CL-Calidris alba-H5N1 subtype"""
"""EC-Chroicocephalus ridibundus-unidentified influenza virus"""
"""EC-Chroicocephalus ridibundus-H5N1 subtype"""
"""JP-Ardea cinerea-H5N1 subtype"""
"""CL-Phalacrocorax gaimardi-H5N1 subtype"""
"""CL-Sterna hirundinacea-H5N1 subtype"""
"""NG-Equidae-African horse sickness virus"""
"""IT-Anser albifrons-H5N1 subtype"""
"""IT-Aix galericulata-H5N1 subtype"""
"""ES-Aves-H5N1 subtype"""
"""US-Felis catus-H5N1 subtype"""
"""CL-Larosterna inca-H5N1 subtype"""
"""GB-Falco sparverius-H5N1 subtype"""
"""CL-Coragyps atratus-H5N1 subtype"""
"""IT-Falco tinnunculus-H5N1 subtype"""
"""AT-Cygnus olor-H5N1 subtype"""
"""CL-Phalacrocorax brasilianus-H5N1 subtype"""
"""JP-Accipiter gentilis-H5N1 subtype"""
"""IL-Anas platyrhynchos-H5N1 subtype"""
"""SK-Vulpes vulpes-Lyssavirus rabies"""
"""CL-Aves-H5N1 subtype"""
"""AT-Ardea alba-H5N1 subtype"""
"""JP-Panthera leo-Severe acute respiratory syndrome coronavirus 2"""
"""IT-Larus michahellis atlantis-H5N1 subtype"""
"""CL-Rynchops niger-H5N1 subtype"""
"""CL-Leucophaeus pipixcan-H5N1 subtype"""
"""RU-Equidae-Burkholderia mallei"""
"""JP-Strix uralensis-H5N1 subtype"""
"""AT-Anas platyrhynchos-H5N1 subtype"""
"""IE-Chroicocephalus ridibundus-H5N1 subtype"""
"""CA-Corvus brachyrhynchos-unidentified influenza virus"""
"""AT-Accipiter nisus-H5N1 subtype"""
"""CH-Ardea cinerea-H5N1 subtype"""
"""SK-Cygnus olor-H5N1 subtype"""
"""AT-Larus argentatus-H5N1 subtype"""
"""BR-Bos taurus-H5N1 subtype"""
"""IL-Spatula clypeata-H5N1 subtype"""
"""AT-Chroicocephalus ridibundus-H5N1 subtype"""
"""BO-Aves-unidentified influenza virus"""
"""BO-Aves-H5N1 subtype"""
"""ES-Bos taurus-unidentified influenza virus"""
"""JP-Corvus corone-H5N1 subtype"""
"""CH-Larus michahellis atlantis-H5N1 subtype"""
"""IE-Larus argentatus-H5N1 subtype"""
"""CL-Tringa flavipes-H5N1 subtype"""
"""CL-Cygnus melancoryphus-H5N1 subtype"""
"""BG-Aves-H5N1 subtype"""
"""ZA-Cyprinus carpio haematopterus-Cyprinid herpesvirus 3"""
"""KZ-Felis catus-Lyssavirus rabies"""
"""AT-Ardea cinerea-H5N1 subtype"""
"""AT-Anser anser-H5N1 subtype"""
"""SE-Bubo bubo-H5N1 subtype"""
"""NL-Bos taurus-H5N1 subtype"""
"""PA-Aves-H5N1 subtype"""
"""CU-Aves-H5N1 subtype"""
"""SG-Sus scrofa-African swine fever virus"""
"""AT-Fringilla coelebs-H5N1 subtype"""
"""BE-Mustela putorius-unidentified influenza virus"""
"""US-Larus marinus-unidentified influenza virus"""
"""CH-Larus cachinnans-H5N1 subtype"""
"""FR-Vulpes vulpes-H5N1 subtype"""
"""JP-Tadorna tadorna-unidentified influenza virus"""
"""AR-Chloephaga melanoptera-unidentified influenza virus"""
"""CL-Enicognathus ferrugineus-H5N1 subtype"""
"""CL-Netta rufina-H5N1 subtype"""
"""CH-Sterna hirundo-H5N1 subtype"""
"""UY-Cygnus melancoryphus-unidentified influenza virus"""
"""EE-Aves-H5N1 subtype"""
"""AR-Aves-unidentified influenza virus"""
"""CL-Coscoroba coscoroba-H5N1 subtype"""
"""JP-Garrulus glandarius-H5N1 subtype"""
"""UA-Vulpes vulpes-Lyssavirus rabies"""
"""JP-Grus leucogeranus-unidentified influenza virus"""
"""CL-Otaria byronia-unidentified influenza virus"""
"""CL-Lontra felina-unidentified influenza virus"""
"""IT-Strix aluco-H5N1 subtype"""
"""IM-Anser albifrons-H5N1 subtype"""
"""CH-Tachybaptus ruficollis-H5N1 subtype"""
"""DE-Halichoerus grypus-H5N1 subtype"""
"""UY-Aves-unidentified influenza virus"""
"""CH-Bos taurus-Equine infectious anemia virus"""
"""US-Martes americana-H5N1 subtype"""
"""IT-Egretta garzetta-H5N1 subtype"""
