carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline leukemia virus,Lentivirus Feline immunodeficiency virus,yes,Virus,RNA virus,ssRT,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.05,22,NA,NA,,NA,Yes,22,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Leptospira interrogans,Leptospira interrogans,yes,Bacteria,Spirochaetes,Spirochaetia,Millan et al. 2009b,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,organ bacteria isolation,0.111,9,NA,NA,,NA,Yes,9,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Leptospira interrogans,Leptospira interrogans,yes,Bacteria,Spirochaetes,Spirochaetia,Millan et al. 2009b,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.318,22,NA,NA,,NA,Yes,22,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Leptospira interrogans,Leptospira interrogans,yes,Bacteria,Spirochaetes,Spirochaetia,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.32,22,NA,NA,,NA,Yes,22,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Canine adenovirus,Mastadenovirus Canine mastadenovirus A,yes,Virus,DNA virus,ds,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.05,22,NA,NA,,NA,Yes,22,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mastophorus muris,Mastophorus muris,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.125,8,NA,NA,1,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mesocestoides litteratus,Mesocestoides litteratus,yes,Helminth,Platyhelminthes,Cestoda,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.375,8,NA,NA,8,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mesocestoides sp.,Mesocestoides sp.,no,Helminth,Platyhelminthes,Cestoda,Millan and Casanova 2007,"Sierra Morena and Donana area, SPAIN",NA,NA,WN,Animals,NA,0.4,5,NA,NA,11.5,ParasiteCount,Yes,5,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Canine distemper virus,Morbillivirus Canine distemper virus,yes,Virus,RNA virus,ss-,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.25,44,NA,NA,,NA,Yes,44,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Canine distemper virus,Morbillivirus Canine distemper virus,yes,Virus,RNA virus,ss-,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.033,30,NA,NA,,NA,Yes,30,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Distemper,Morbillivirus Canine distemper virus,yes,Virus,RNA virus,ss-,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.5,2,Male,Juvenile,,NA,Yes,2,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Distemper,Morbillivirus Canine distemper virus,yes,Virus,RNA virus,ss-,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.077,13,All,All,,NA,Yes,13,PCR
carnivores,Lynx pardina,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Aranaz et al. 2004,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.75,4,NA,NA,,NA,Yes,4,Serology
carnivores,Lynx pardina,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Briones et al. 2000,"Donana National Park, Spain",-6.43,37.04,WO,Animals,elbow joint,1,1,Male,Adult,1,NA,Yes,1,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Martin-Atance et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.111,9,NA,NA,,NA,Yes,9,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Martin-Atance et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.25,4,NA,NA,,NA,Yes,4,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Martin-Atance et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.125,8,NA,NA,,NA,Yes,8,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Martin-Atance et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.026,39,NA,NA,,NA,Yes,39,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Martin-Atance et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Samples,NA,0.044,39,NA,NA,,NA,Yes,68,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,organ culture,0.25,8,NA,NA,,NA,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.077,13,All,All,,NA,Yes,13,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.2,5,Male,Adult,,NA,Yes,5,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Perez et al. 2001,"Donana National Park, Spain",-6.43,37.04,WN,Animals,Tissue (lung),1,1,Male,Adult,,NA,Yes,1,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycobacterium bovis,Mycobacterium bovis,yes,Bacteria,Actinobacteria,Actinobacteria,Romero et al. 2008,"Donana National Park, Spain",-6.43,37.04,WN,Animals,bacterial culture,0.4,10,NA,NA,,NA,Yes,10,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycoplasma haemofelis,Mycoplasma haemofelis,yes,Bacteria,Firmicutes,Mollicutes,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.356,45,NA,NA,,NA,Yes,45,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycoplasma haemofelis,Mycoplasma haemofelis,yes,Bacteria,Firmicutes,Mollicutes,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.281,32,NA,NA,,NA,Yes,32,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycoplasma haemofelis,Mycoplasma haemofelis,yes,Bacteria,Firmicutes,Mollicutes,Willi et al. 2007,Spain,-3.75,40.46,WO,Animals,NA,0.2,35,All,NA,,NA,Yes,35,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Candidatus Mycoplasma haemominutum,Mycoplasma haemominutum,yes,Bacteria,Firmicutes,Mollicutes,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.289,45,NA,NA,,NA,Yes,45,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Candidatus Mycoplasma haemominutum,Mycoplasma haemominutum,yes,Bacteria,Firmicutes,Mollicutes,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.438,32,NA,NA,,NA,Yes,32,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycoplasma haemominitum,Mycoplasma haemominutum,yes,Bacteria,Firmicutes,Mollicutes,Willi et al. 2007,Spain,-3.75,40.46,WO,Animals,NA,0.26,35,All,NA,,NA,Yes,35,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Candidatus Mycoplasma turicensis,Mycoplasma turicensis,yes,Bacteria,Firmicutes,Mollicutes,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.133,45,NA,NA,,NA,Yes,45,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Candidatus Mycoplasma turicensis,Mycoplasma turicensis,yes,Bacteria,Firmicutes,Mollicutes,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.125,32,NA,NA,,NA,Yes,32,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Mycoplasma turicensis,Mycoplasma turicensis,yes,Bacteria,Firmicutes,Mollicutes,Willi et al. 2007,Spain,-3.75,40.46,WO,Animals,NA,0.09,35,All,NA,,NA,Yes,35,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Neospora caninum,Neospora caninum,yes,Protozoa,Apicomplexa,Coccidia,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.21,19,NA,NA,,NA,Yes,19,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Neospora caninum,Neospora caninum,yes,Protozoa,Apicomplexa,Coccidia,Sobrino et al. 2008b,"Cantabric coast, Castilla y Leon, Aragon, Central Spain, Valencia, and Seville-Huelva, SPAIN",-5.57,42.6,WN,Animals,NA,0.2,25,NA,NA,,NA,Yes,25,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Parvovirus,Parvovirus sp.,no,Virus,DNA virus,ss,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",NA,NA,WN,Animals,NA,0.05,22,NA,NA,,NA,Yes,22,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Physaloptera praeputialis,Physaloptera praeputialis,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.125,8,NA,NA,2,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline parvovirus,Protoparvovirus Carnivore protoparvovirus 1,yes,Virus,DNA virus,ss,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.295,44,NA,NA,,NA,Yes,44,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline parvovirus,Protoparvovirus Carnivore protoparvovirus 1,yes,Virus,DNA virus,ss,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.3,30,NA,NA,,NA,Yes,30,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline parvovirus,Protoparvovirus Carnivore protoparvovirus 1,yes,Virus,DNA virus,ss,Roelke et al. 2008,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.027,37,NA,NA,,NA,Yes,37,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline parvovirus,Protoparvovirus Carnivore protoparvovirus 1,yes,Virus,DNA virus,ss,Roelke et al. 2008,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.063,16,NA,NA,,NA,Yes,16,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Pulex irritans,Pulex irritans,yes,Arthropod,Arthropoda,Insecta,Marquez et al. 2009,"Andalucia, Spain",-4.73,37.54,WN,Animals,NA,NA,5,NA,NA,,NA,Yes,5,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Pulex irritans,Pulex irritans,yes,Arthropod,Arthropoda,Insecta,Millan et al. 2007b,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.08,26,NA,NA,1.5,ParasiteCount,Yes,26,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Rhipicephalus pusillus,Rhipicephalus pusillus,yes,Arthropod,Arthropoda,Arachnida,Millan et al. 2007b,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.25,26,NA,NA,14.86,ParasiteCount,Yes,26,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Rhipicephalus sp.,Rhipicephalus sp.,no,Arthropod,Arthropoda,Arachnida,Millan et al. 2007b,"Sierra Morena and Donana area, SPAIN",NA,NA,WN,Animals,NA,0.03,26,NA,NA,34,ParasiteCount,Yes,26,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Rhipicephalus turanicus,Rhipicephalus turanicus,yes,Arthropod,Arthropoda,Arachnida,Millan et al. 2007b,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.12,26,NA,NA,11,ParasiteCount,Yes,26,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Spilopsyllus cuniculi,Spilopsyllus cuniculi,yes,Arthropod,Arthropoda,Insecta,Marquez et al. 2009,"Andalucia, Spain",-4.73,37.54,WN,Animals,NA,NA,5,NA,NA,,NA,Yes,5,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Spilopsyllus cuniculi,Spilopsyllus cuniculi,yes,Arthropod,Arthropoda,Insecta,Millan et al. 2007b,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.08,26,NA,NA,4.5,ParasiteCount,Yes,26,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Strongyloides stercoralis,Strongyloides stercoralis,yes,Helminth,Nematoda,Secernentea,Rodriguez and Carbonell 1998,"Montes de Toledo and Sierra Morena, Spain",-3.65,40.23,WN,Animals,Feces,0.11,9,All,All,8,ParasiteCount,Yes,9,DirectFecal
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Taenia pisiformis,Taenia pisiformis,yes,Helminth,Platyhelminthes,Cestoda,Rodriguez and Carbonell 1998,"Montes de Toledo and Sierra Morena, Spain",-3.65,40.23,WN,Animals,Fecal,0.11,9,All,All,8,ParasiteCount,Yes,9,DirectFecal
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Taenia pisiformis,Taenia pisiformis,yes,Helminth,Platyhelminthes,Cestoda,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.125,8,NA,NA,2,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Taenia polyacantha,Taenia polyacantha,yes,Helminth,Platyhelminthes,Cestoda,Millan and Casanova 2007,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.2,5,NA,NA,34,ParasiteCount,Yes,5,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Taenia polyacantha,Taenia polyacantha,yes,Helminth,Platyhelminthes,Cestoda,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.25,8,NA,NA,33,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Taenia sp.,Taenia sp.,no,Helminth,Platyhelminthes,Cestoda,Rodriguez and Carbonell 1998,"Montes de Toledo and Sierra Morena, Spain",NA,NA,WN,Animals,Fecal,0.33,9,All,All,7.67,ParasiteCount,Yes,9,DirectFecal
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxascaris leonina,Toxascaris leonina,yes,Helminth,Nematoda,Secernentea,Rodriguez and Carbonell 1998,"Montes de Toledo and Sierra Morena, Spain",-3.65,40.23,WN,Animals,Fecal,0.33,9,All,All,16,ParasiteCount,Yes,9,DirectFecal
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxascaris leonina,Toxascaris leonina,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.625,8,NA,NA,3.4,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxascaris leonina,Toxascaris leonina,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.4,15,NA,NA,8.2,ParasiteCount,Yes,15,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxocara canis,Toxocara canis,yes,Helminth,Nematoda,Secernentea,Rodriguez and Carbonell 1998,"Montes de Toledo and Sierra Morena, Spain",-3.65,40.23,WN,Animals,Fecal,0.22,9,All,All,21.5,ParasiteCount,Yes,9,DirectFecal
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxocara cati,Toxocara cati,yes,Helminth,Nematoda,Secernentea,Millan and Casanova 2007,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.2,5,NA,NA,1,ParasiteCount,Yes,5,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxocara cati,Toxocara cati,yes,Helminth,Nematoda,Secernentea,Rodriguez and Carbonell 1998,"Montes de Toledo and Sierra Morena, Spain",-3.65,40.23,WN,Animals,Fecal,0.11,9,All,All,18,ParasiteCount,Yes,9,DirectFecal
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxocara cati,Toxocara cati,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.375,8,NA,NA,5.3,ParasiteCount,Yes,8,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxocara cati,Toxocara cati,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.2,15,NA,NA,14.7,ParasiteCount,Yes,15,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Garcia-Bocanegra et al. 2010,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.667,93,All,All,,NA,Yes,93,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Millan et al. 2009c,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.8,26,NA,NA,,NA,Yes,26,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.154,13,All,All,,NA,Yes,13,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.5,2,Male,Juvenile,,NA,Yes,2,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.2,5,Male,Adult,,NA,Yes,5,PCR
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Roelke et al. 2008,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.613,31,NA,NA,,NA,Yes,31,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Roelke et al. 2008,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.438,48,NA,NA,,NA,Yes,48,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Roelke et al. 2008,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.118,17,NA,NA,,NA,Yes,17,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Toxoplasma gondii,Toxoplasma gondii,yes,Protozoa,Apicomplexa,Coccidia,Sobrino et al. 2007,"Central Spain and Seville-Huelva, SPAIN",-6.09,37.95,WN,Animals,NA,0.815,27,NA,NA,,NA,Yes,27,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline herpesvirus,Varicellovirus Felid alphaherpesvirus 1,yes,Virus,DNA virus,ds,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.159,44,NA,NA,,NA,Yes,44,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline herpesvirus,Varicellovirus Felid alphaherpesvirus 1,yes,Virus,DNA virus,ds,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.067,30,NA,NA,,NA,Yes,30,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline herpesvirus,Varicellovirus Felid alphaherpesvirus 1,yes,Virus,DNA virus,ds,Roelke et al. 2008,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.138,29,NA,NA,,NA,Yes,29,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline herpesvirus,Varicellovirus Felid alphaherpesvirus 1,yes,Virus,DNA virus,ds,Roelke et al. 2008,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.111,45,NA,NA,,NA,Yes,45,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline herpesvirus,Varicellovirus Felid alphaherpesvirus 1,yes,Virus,DNA virus,ds,Roelke et al. 2008,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.063,16,NA,NA,,NA,Yes,16,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calcivirus,Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Meli et al. 2009,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.341,44,NA,NA,,NA,Yes,44,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calcivirus,Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Meli et al. 2009,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.467,30,NA,NA,,NA,Yes,30,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calicivirus (FCV),Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.077,13,All,All,,NA,Yes,13,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calicivirus (FCV),Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Pena et al. 2006,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.5,2,Male,Juvenile,,NA,Yes,2,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calcivirus,Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Roelke et al. 2008,"Donana National Park, Spain",-6.43,37.04,WN,Animals,NA,0.036,28,NA,NA,,NA,Yes,28,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calcivirus,Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Roelke et al. 2008,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.045,44,NA,NA,,NA,Yes,44,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Feline calcivirus,Vesivirus Feline calicivirus,yes,Virus,RNA virus,ss+,Roelke et al. 2008,"Sierra Morena, Spain",-3.83,38.37,WN,Animals,NA,0.063,16,NA,NA,,NA,Yes,16,Serology
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Vigospirura potekhina potekhina,Vigisospirura potekhina,yes,Helminth,Nematoda,Secernentea,Millan and Casanova 2007,"Sierra Morena and Donana area, SPAIN",-3.83,38.37,WN,Animals,NA,0.2,5,NA,NA,3,ParasiteCount,Yes,5,DirectOther
carnivores,Lynx pardinus,Lynx pardinus,Carnivora,Felidae,terrestrial,Vigisospirura potekhina,Vigisospirura potekhina,yes,Helminth,Nematoda,Secernentea,Torres et al. 1998,"southwestern Spain at Montes de Toledo, Sierra Morena, and Donana National Park",-3.95,39.46,WN,Animals,Tissue,0.125,8,NA,NA,3,ParasiteCount,Yes,8,DirectOther
carnivores,Felis rufus,Lynx rufus,Carnivora,Felidae,terrestrial,Alaria marcianae,Alaria marcianae,yes,Helminth,Platyhelminthes,Trematoda,Stone and Pence 1978,"King, Knox, and Dickens counties, Texas",-99.36,31.49,WN,Animals,Tissue,0.05,66,All,Adult,22,ParasiteCount,Yes,66,DirectOther
